ID,Lemme,Vrsta,POS,NEG
ENG30-02897040-a,jampski,a,0.0,0.0
ENG30-02925879-a,tekstualan,a,0.0,0.0
ENG30-02937648-a,bezindeksni,a,0.125,0.25
ENG30-02973392-a,komičan,a,0.0,0.0
ENG30-02973540-a,tragikomičan,a,0.0,0.0
ENG30-02995972-a,mitski,a,0.0,0.0
ENG30-02996904-a,paraboličan,a,0.375,0.0
ENG30-03015589-a,epski,a,0.0,0.25
ENG30-03059340-a,daktilski,a,0.0,0.0
ENG30-03107285-a,piriski,a,0.0,0.0
ENG30-03120034-a,spondejski,a,0.0,0.0
ENG30-03126499-a,trohejski,a,0.0,0.0
ENG30-03137397-a,onomatopejski,a,0.375,0.125
ENG30-03841417-n,"delo,opus",n,0.0,0.0
ENG30-05627514-n,"eldorado,Eldorado",n,0.0,0.0
ENG30-05632056-n,Utopija,n,0.25,0.0
ENG30-06169488-n,"literatura,književnost",n,0.0,0.0
ENG30-06355183-n,"kriptogram,tajno pismo",n,0.0,0.0
ENG30-06363778-n,spis,n,0.0,0.0
ENG30-06365102-n,literatura,n,0.0,0.0
ENG30-06366130-n,akrostih,n,0.0,0.0
ENG30-06366391-n,"dijalog,razgovor",n,0.0,0.0
ENG30-06367879-n,roman,n,0.0,0.0
ENG30-06368321-n,"petparački roman,senzacionalistički roman",n,0.0,0.0
ENG30-06368425-n,fantastika,n,0.0,0.0
ENG30-06368628-n,naučna fantastika,n,0.0,0.0
ENG30-06368962-n,novela,n,0.0,0.0
ENG30-06369077-n,roman s ključem,n,0.25,0.0
ENG30-06369690-n,roman reka,n,0.0,0.0
ENG30-06370268-n,"avanturistička priča,junačka priča",n,0.0,0.0
ENG30-06370522-n,saga,n,0.0,0.0
ENG30-06370792-n,"misterija,kriminalistički priča,krimi priča",n,0.0,0.0
ENG30-06370985-n,detektivska priča,n,0.0,0.0
ENG30-06371413-n,"legend,legenda",n,0.0,0.0
ENG30-06371999-n,kratka priča,n,0.0,0.0
ENG30-06373314-n,zaplet,n,0.0,0.0
ENG30-06374587-n,"kritika,književna kritika",n,0.0,0.0
ENG30-06374834-n,tumačenje teksta,n,0.0,0.0
ENG30-06377000-n,hagiografija,n,0.0,0.0
ENG30-06377275-n,pastorala,n,0.0,0.0
ENG30-06377971-n,abecedarij,n,0.0,0.0
ENG30-06378427-n,balada,n,0.0,0.0
ENG30-06378524-n,nerimovani stih,n,0.0,0.0
ENG30-06378627-n,klerihju,n,0.0,0.0
ENG30-06378917-n,kuplet,n,0.0,0.0
ENG30-06379253-n,nesimetrični stih,n,0.25,0.25
ENG30-06379439-n,"ekloga,bukolička pesma,idila",n,0.0,0.0
ENG30-06380373-n,slobodan stih,n,0.0,0.625
ENG30-06380495-n,haiku,n,0.0,0.0
ENG30-06380603-n,"nakaradni stih,smešni stih",n,0.0,0.125
ENG30-06380726-n,lirska pesma,n,0.0,0.375
ENG30-06380879-n,"rondo,rondel",n,0.0,0.0
ENG30-06381134-n,rondel,n,0.0,0.0
ENG30-06381594-n,tanka,n,0.0,0.0
ENG30-06381761-n,terca rima,n,0.0,0.0
ENG30-06382506-n,šansona,n,0.0,0.0
ENG30-06382716-n,"Petrarkin sonet,italijanski sonet",n,0.0,0.0
ENG30-06382923-n,oktava,n,0.0,0.0
ENG30-06383016-n,sekstet,n,0.0,0.0
ENG30-06383107-n,"Šekspirovski sonet,elizabetanski sonet",n,0.0,0.0
ENG30-06383659-n,oda,n,0.0,0.0
ENG30-06384165-n,horska oda,n,0.0,0.0
ENG30-06384269-n,pevanje,n,0.0,0.0
ENG30-06384371-n,envoi,n,0.0,0.0
ENG30-06384480-n,katren,n,0.0,0.0
ENG30-06384593-n,elegijski distih,n,0.0,0.0
ENG30-06385728-n,zatvoreni kuplet,n,0.0,0.0
ENG30-06385842-n,herojski kuplet,n,0.0,0.0
ENG30-06385997-n,herojska strofa,n,0.0,0.0
ENG30-06386156-n,junački stih,n,0.0,0.0
ENG30-06386832-n,antistrofa,n,0.0,0.0
ENG30-06388579-n,tekst,n,0.0,0.0
ENG30-06388777-n,digitalna slika teksta,n,0.0,0.0
ENG30-06388918-n,mašinski čitljiv tekst,n,0.0,0.0
ENG30-06389109-n,otkucan tekst,n,0.0,0.0
ENG30-06390423-n,rukopis spreman za štampu,n,0.0,0.125
ENG30-06390688-n,"uvodne strane,naslovni tabak,preliminarije",n,0.0,0.0
ENG30-06390805-n,"supsidijarije,dodaci,završni tabak",n,0.0,0.0
ENG30-06390962-n,"koncept,skica,nacrt",n,0.0,0.0
ENG30-06391566-n,tvrda kopija,n,0.0,0.0
ENG30-06392787-n,sportski odeljak,n,0.0,0.0
ENG30-06394701-n,telo,n,0.0,0.0
ENG30-06396468-n,skeč,n,0.0,0.0
ENG30-06396644-n,spot,n,0.0,0.0
ENG30-06397903-n,predgovor,n,0.0,0.0
ENG30-06398760-n,epilog,n,0.0,0.0
ENG30-06398963-n,"završni govor,epilog",n,0.0,0.0
ENG30-06399503-n,nastavak,n,0.0,0.0
ENG30-06400271-n,pasaž,n,0.0,0.0
ENG30-06401004-n,"locus classicus,klasično mesto,opšte mesto",n,0.0,0.0
ENG30-06401107-n,mesto,n,0.0,0.0
ENG30-06401222-n,nakićeno mesto,n,0.125,0.25
ENG30-06401328-n,prelaz,n,0.0,0.0
ENG30-06405891-n,kamen iz Rozete,n,0.0,0.0
ENG30-06406317-n,posveta,n,0.0,0.0
ENG30-06406547-n,epigraf,n,0.0,0.0
ENG30-06341525-n,"manuskript,rukopis",n,0.0,0.0
ENG30-06407915-n,svitak sa Mrtvog mora,n,0.0,0.0
ENG30-06408651-n,"rasprava,spis",n,0.0,0.125
ENG30-06409290-n,traktat,n,0.0,0.0
ENG30-06409448-n,monografija,n,0.0,0.0
ENG30-06409562-n,"esej,književni ogled",n,0.0,0.0
ENG30-06409752-n,sastav,n,0.0,0.0
ENG30-06410070-n,naučna rasprava,n,0.0,0.0
ENG30-06428105-n,korigovanje,n,0.125,0.0
ENG30-06428537-n,"korekcija,ispravka",n,0.125,0.25
ENG30-06429145-n,"preformulacija,preinaka",n,0.0,0.0
ENG30-06429316-n,"parafraza,parafraziranje",n,0.0,0.0
ENG30-06429483-n,prevođenje,n,0.0,0.0
ENG30-06468403-n,"curriculum vitae,CV,lična biografija",n,0.0,0.0
ENG30-06491786-n,indeks,n,0.0,0.0
ENG30-06612538-n,analekta,n,0.0,0.0
ENG30-06612649-n,novinski isečak,n,0.0,0.0
ENG30-06613340-n,epigraf,n,0.0,0.0
ENG30-06613448-n,mimeza,n,0.0,0.0
ENG30-07007684-n,"dramski sastav,dramsko delo",n,0.0,0.0
ENG30-07007945-n,"pozorišni komad,drama,dramski komad",n,0.0,0.0
ENG30-07009161-n,pozorište apsurda,n,0.0,0.0
ENG30-07009538-n,kratka igra,n,0.0,0.0
ENG30-07009808-n,scena,n,0.0,0.0
ENG30-07010275-n,"šaptačeva knjiga,šaptačeva kopija",n,0.0,0.0
ENG30-07010541-n,dijalog,n,0.0,0.0
ENG30-07010692-n,dijalog,n,0.0,0.0
ENG30-07012025-n,libreto,n,0.0,0.0
ENG30-07012279-n,"filmski scenario,scenario za film",n,0.0,0.0
ENG30-07012414-n,rukopis kadrova,n,0.0,0.0
ENG30-07015400-n,drama za čitanje,n,0.5,0.0
ENG30-07015510-n,komedija,n,0.0,0.0
ENG30-07015928-n,komedija dell'arte,n,0.0,0.0
ENG30-07016648-n,melodrama,n,0.0,0.0
ENG30-07016797-n,tragikomedija,n,0.0,0.375
ENG30-07017161-n,tragikomedija,n,0.0,0.125
ENG30-07017733-n,komedija situacije,n,0.0,0.0
ENG30-07017877-n,slepstik,n,0.25,0.0
ENG30-07018313-n,"mirakul,mirakulo",n,0.0,0.0
ENG30-07018444-n,moralitet,n,0.0,0.0
ENG30-07018604-n,misterija,n,0.0,0.0
ENG30-07018724-n,pasionska igra,n,0.0,0.0
ENG30-07018824-n,satirska igra,n,0.0,0.0
ENG30-07051975-n,reči,n,0.0,0.0
ENG30-07052619-n,ljubavna lirika,n,0.25,0.0
ENG30-07098989-n,anakolut,n,0.0,0.0
ENG30-07099271-n,ponavljanje,n,0.0,0.0
ENG30-07099598-n,"anadiploza,reduplikacija",n,0.0,0.0
ENG30-07099752-n,epanalepsa,n,0.0,0.0
ENG30-07099844-n,epanoda,n,0.0,0.0
ENG30-07100113-n,epifora,n,0.0,0.0
ENG30-07100253-n,udvojenost,n,0.0,0.0
ENG30-07100522-n,poliptoton,n,0.0,0.0
ENG30-07100942-n,sinploka,n,0.0,0.0
ENG30-07101140-n,"anastrofa,inverzija",n,0.0,0.0
ENG30-07101250-n,antifraza,n,0.0,0.25
ENG30-07101406-n,antiteza,n,0.0,0.0
ENG30-07101557-n,antinomazija,n,0.0,0.0
ENG30-07101649-n,apofaza,n,0.125,0.0
ENG30-07101778-n,aposiopeza,n,0.0,0.0
ENG30-07101937-n,apostrofa,n,0.0,0.25
ENG30-07102034-n,katahreza,n,0.125,0.625
ENG30-07102271-n,hijazam,n,0.0,0.0
ENG30-07102373-n,klimaks,n,0.0,0.0
ENG30-07102483-n,"konverzija,obrtanje",n,0.0,0.0
ENG30-07102945-n,emfaza,n,0.0,0.0
ENG30-07103106-n,enalaga,n,0.0,0.0
ENG30-07103558-n,hendijadis,n,0.0,0.0
ENG30-07103671-n,hipalaga,n,0.0,0.0
ENG30-07103802-n,hiperbaton,n,0.0,0.0
ENG30-07104149-n,"histeron proteron,inverzija",n,0.0,0.0
ENG30-07104292-n,litota,n,0.0,0.375
ENG30-07104574-n,onomatopeja,n,0.0,0.0
ENG30-07104733-n,"paralipsa,pretericija",n,0.375,0.25
ENG30-07105045-n,polisindeton,n,0.25,0.0
ENG30-07105238-n,prolepsa,n,0.0,0.0
ENG30-07105475-n,"trop,govorna figura,figure",n,0.0,0.0
ENG30-07106246-n,ironija,n,0.0,0.0
ENG30-07106502-n,"hiperbola,preuveličavanje",n,0.375,0.25
ENG30-07106651-n,kening,n,0.0,0.0
ENG30-07107083-n,"mrtva metafora,zamrznuta metafora",n,0.0,0.0
ENG30-07107522-n,sinestetična metafora,n,0.125,0.25
ENG30-07107676-n,metonimija,n,0.0,0.0
ENG30-07107896-n,metalepsa,n,0.0,0.0
ENG30-07108010-n,oksimoron,n,0.125,0.0
ENG30-07108453-n,sinegdoha,n,0.0,0.0
ENG30-07108657-n,silepsa,n,0.0,0.0
ENG30-07108807-n,zeugma,n,0.0,0.0
ENG30-07222433-n,plačna priča,n,0.125,0.0
ENG30-07222581-n,bajka,n,0.0,0.0
ENG30-07222728-n,"dečja pesma,pesma za decu",n,0.0,0.0
ENG30-07239428-n,ditiramb,n,0.125,0.0
ENG30-07277158-n,plagijat,n,0.0,0.0
ENG30-07978055-n,biblioteka,n,0.0,0.0
ENG30-07978276-n,pozajmna kolekcija,n,0.0,0.0
ENG30-07985825-n,triologija,n,0.0,0.0
ENG30-08377332-n,ciklus,n,0.0,0.0
ENG30-09824065-n,autorka,n,0.0,0.0
ENG30-09825296-n,autobiograf,n,0.0,0.0
ENG30-09932892-n,koautor,n,0.0,0.0
ENG30-09961331-n,"autor priloga,autor saradnik",n,0.0,0.0
ENG30-10028977-n,planer,n,0.0,0.0
ENG30-10050043-n,elegičar,n,0.0,0.25
ENG30-10172942-n,antiheroj,n,0.0,0.0
ENG30-10258152-n,"libretista,pisac libreta",n,0.0,0.0
ENG30-10277912-n,tekstopisac,n,0.0,0.0
ENG30-10363573-n,"novelista,romanopisac",n,0.0,0.0
ENG30-10395605-n,pamfletista,n,0.0,0.0
ENG30-10447255-n,"pesnikinja,poetesa",n,0.125,0.0
ENG30-10555936-n,scenarista,n,0.0,0.0
ENG30-10625000-n,"pisac soneta,sonetista",n,0.0,0.0
ENG30-10790813-n,slikar rečima,n,0.0,0.0
ENG30-06429590-n,"duhovni tekst,religiozni tekst",n,0.0,0.0
ENG30-06461609-n,"Koran,Kuran",n,0.0,0.0
ENG30-06399631-n,"postscript,dodatak,prilog",n,0.0,0.0
ENG30-06428792-n,"prerađivanje,revidiranje",n,0.0,0.0
ENG30-06427831-n,"uređivanje,priređivanje,redigovanje,redakcija",n,0.0,0.0
ENG30-06372095-n,"basna,parabola,alegorija,apolog,poučna priča",n,0.125,0.0
ENG30-06369829-n,priča,n,0.0,0.0
ENG30-06379721-n,"epska pesma,herojska pesma,epska poema,ep",n,0.0,0.0
ENG30-03833065-n,roman,n,0.0,0.0
ENG30-06398090-n,preambula,n,0.0,0.0
ENG30-06372428-n,Ezopove basne,n,0.0,0.0
ENG30-06369216-n,romansa,n,0.0,0.0
ENG30-06396930-n,uvod,n,0.0,0.0
ENG30-10030277-n,"dramski pisac,dramaturg,pisac pozorišnih komada",n,0.0,0.0
ENG30-06428216-n,"brisanje,poništavanje",n,0.0,0.0
ENG30-02727912-a,neliteraran,a,0.0,0.125
ENG30-02727706-a,"prozni,literaran",a,0.0,0.0
ENG30-09855433-n,"biograf,životopisac",n,0.0,0.0
ENG30-06372680-n,"mit,mitos",n,0.0,0.0
ENG30-00004413-a,"skraćen,nepotpun",a,0.0,0.0
ENG30-01060746-v,"izraziti,izražavati",v,0.0,0.0
ENG30-00887142-v,posvetiti,v,0.125,0.0
ENG30-00887325-v,posvetiti,v,0.0,0.0
ENG30-00929586-n,"jezikotvorstvo,verbalizacija",n,0.0,0.0
ENG30-00930736-n,skiciranje,n,0.0,0.0
ENG30-00931040-n,"fikcionalizacija,fikcionaliziranje",n,0.0,0.0
ENG30-00931453-n,novelizacija,n,0.0,0.0
ENG30-00931608-n,"uređivanje,priređivanje",n,0.0,0.0
ENG30-00967129-a,"čudan,neobičan",a,0.375,0.125
ENG30-01418789-a,bukvalan,a,0.0,0.0
ENG30-01419462-a,analogan,a,0.0,0.5
ENG30-01420337-a,poetski,a,0.125,0.375
ENG30-01419784-a,metaforičan,a,0.0,0.0
ENG30-01419638-a,proširen,a,0.375,0.25
ENG30-01420899-a,tropičan,a,0.375,0.25
ENG30-02016535-a,retoričan,a,0.125,0.125
ENG30-01697986-v,skovati,v,0.0,0.0
ENG30-07092592-n,poezija,n,0.0,0.0
ENG30-06169285-n,književnost,n,0.0,0.0
ENG30-06170498-n,"retorika,govorništvo",n,0.0,0.0
ENG30-06467007-n,rezime,n,0.0,0.0
ENG30-06468951-n,sinopsis,n,0.0,0.0
ENG30-06431740-n,"Biblija,Sveto pismo",n,0.0,0.0
ENG30-07092356-n,forma,n,0.0,0.0
ENG30-07094093-n,"metar,razmer,ritmička mera",n,0.0,0.0
ENG30-07093895-n,"poetski ritam,ritmička šema,prozodija",n,0.0,0.0
ENG30-07094843-n,metrička stopa,n,0.0,0.0
ENG30-07095280-n,jamb,n,0.0,0.25
ENG30-06169932-n,poetika,n,0.0,0.0
ENG30-06170025-n,"prosodija,metrika",n,0.0,0.0
ENG30-07095148-n,daktil,n,0.0,0.0
ENG30-07095895-n,pirihij,n,0.0,0.0
ENG30-07095775-n,spondeja,n,0.0,0.0
ENG30-07095653-n,troheja,n,0.0,0.0
ENG30-06295235-n,"oblik množine,oblik plurala,oblik u množini,oblik u pluralu",n,0.0,0.0
ENG30-06364149-n,revizija,n,0.0,0.0
ENG30-06366269-n,"lepa književnost,beletristika",n,0.0,0.0
ENG30-06369405-n,gotski roman,n,0.0,0.0
ENG30-06373747-n,"climaks,kulminacija",n,0.0,0.0
ENG30-06373991-n,anticlimaks,n,0.0,0.0
ENG30-06370403-n,triler,n,0.0,0.0
ENG30-06371267-n,ljubavna priča,n,0.0,0.0
ENG30-06376154-n,drama,n,0.0,0.0
ENG30-07068133-n,crni humor,n,0.0,0.25
ENG30-06378298-n,balada,n,0.0,0.0
ENG30-06379568-n,"elegija,lament",n,0.0,0.375
ENG30-06380256-n,"Božanstvena komedija,Divina Commedia",n,0.0,0.0
ENG30-06382345-n,Nibelung,n,0.0,0.0
ENG30-06381372-n,sonet,n,0.0,0.0
ENG30-01701858-v,rimovati,v,0.0,0.0
ENG30-10528493-n,stihoklepac,n,0.0,0.5
ENG30-06381869-n,stih,n,0.0,0.0
ENG30-06382590-n,rapsodija,n,0.125,0.0
ENG30-06262176-n,hipertekst,n,0.0,0.25
ENG30-01701634-v,skicirati,v,0.0,0.0
ENG30-06257909-n,sportska strana,n,0.0,0.0
ENG30-00093489-b,denominacijsko,b,0.0,0.0
ENG30-01691975-a,"reformni,reformistički",a,0.0,0.0
ENG30-02578894-a,"manastirski,samostanski",a,0.0,0.0
ENG30-02598768-a,"igumanski,opatijski",a,0.0,0.0
ENG30-07241205-n,beseda,n,0.0,0.0
ENG30-07241551-n,govor,n,0.0,0.0
ENG30-06399126-n,peroracija,n,0.0,0.0
ENG30-06400510-n,"ekscerpt,ekstrakt,izvod,izvadak",n,0.0,0.0
ENG30-06401526-n,retrospekcija,n,0.0,0.0
ENG30-06402202-n,"dnevnik na vebu,blog",n,0.0,0.0
ENG30-06406177-n,natpis,n,0.0,0.0
ENG30-06407094-n,autograf,n,0.0,0.0
ENG30-06407221-n,rukopisna knjiga,n,0.0,0.0
ENG30-06407733-n,"svitak,smotuljak",n,0.0,0.0
ENG30-06409085-n,"disertacija,teza",n,0.0,0.0
ENG30-00796586-n,zadatak,n,0.0,0.0
ENG30-00796197-n,"pismeni rad,pismeni zadatak",n,0.0,0.0
ENG30-06428646-n,izbrisano mesto,n,0.0,0.0
ENG30-00961736-v,"preformulisati,preinačiti,parafrazirati",v,0.0,0.0
ENG30-02354112-v,indeksirati,v,0.0,0.0
ENG30-02472223-v,"listati,upisati",v,0.0,0.0
ENG30-02472817-v,indeksirati,v,0.0,0.0
ENG30-04405907-n,"televizor,TV aparat,televizijski aparat,mali ekran",n,0.0,0.0
ENG30-06613056-n,"navod,citat",n,0.0,0.0
ENG30-06613576-n,"pogrešan navod,netačan navod,pogrešan citat,netačan citat",n,0.25,0.625
ENG30-01716882-v,"igrati,prikazivati,prikazati",v,0.0,0.0
ENG30-01701311-v,"dramatizovati,adaptirati za pozorište",v,0.0,0.0
ENG30-00930868-n,dramatizacija,n,0.125,0.0
ENG30-00899292-n,"dramatizacija,dramatizovanje",n,0.125,0.0
ENG30-00988287-v,"dramatizovati,dramatise",v,0.25,0.0
ENG30-07009421-n,prolog,n,0.0,0.0
ENG30-07009640-n,čin,n,0.0,0.0
ENG30-03849814-n,"opera,operska kuća",n,0.0,0.0
ENG30-07025900-n,"klasična muzika,ozbiljna muzika",n,0.25,0.0
ENG30-07026352-n,opera,n,0.0,0.0
ENG30-07016542-n,laka komedija,n,0.375,0.25
ENG30-02973241-a,tragičan,a,0.0,0.125
ENG30-01702514-v,"versifikovati,verzifikovati",v,0.0,0.0
ENG30-06467868-n,pobrojavanje,n,0.0,0.0
ENG30-06469377-n,recapitulacija,n,0.0,0.0
ENG30-00246588-v,"udvajati,udvojiti",v,0.0,0.0
ENG30-07100815-n,anafora,n,0.0,0.0
ENG30-07100678-n,epanafora,n,0.0,0.0
ENG30-07102802-n,"uzvikivanje,uzvik,usklik",n,0.0,0.0
ENG30-06759063-n,uzdržana izjava,n,0.0,0.125
ENG30-00367552-n,preterivanje,n,0.0,0.0
ENG30-00839834-v,"preuveličavati,preuveličati",v,0.625,0.0
ENG30-00883226-v,"hvaliti se,duvati se",v,0.0,0.0
ENG30-00841125-v,"umanjiti,umanjivati,omalovžiti,omalovažavati",v,0.375,0.0
ENG30-07106800-n,metafora,n,0.0,0.5
ENG30-07108123-n,"personifikacija,prosopopeja",n,0.0,0.0
ENG30-00954271-v,pripovedati,v,0.0,0.0
ENG30-07220773-n,"naracija,pripovedanje",n,0.0,0.0
ENG30-09590205-n,Plavobradi,n,0.0,0.375
ENG30-02321757-v,"krasti,ukrasti",v,0.0,0.5
ENG30-02278061-v,plagirati,v,0.0,0.375
ENG30-07986198-n,"trio,trojka,triplet",n,0.125,0.0
ENG30-09755086-n,sastavljač sažetaka,n,0.0,0.0
ENG30-10108464-n,zakonopisac,n,0.0,0.0
ENG30-10128748-n,pisac iz senke,n,0.0,0.0
ENG30-10154740-n,"književni argatin,piskaralo",n,0.0,0.375
ENG30-04442831-n,"duvan,tutun",n,0.0,0.0
ENG30-06613686-n,"film,pokretne slike",n,0.0,0.0
ENG30-12770529-n,"abonos,ebonos,eban,Diospyros ebenum",n,0.0,0.0
ENG30-09942970-n,"aktivno vojno lice,profesionalni oficir",n,0.0,0.0
ENG30-09943239-n,profesionalni oficir u aktivnoj službi,n,0.0,0.0
ENG30-10125786-n,general,n,0.0,0.0
ENG30-10123844-n,"armijski general,general armije",n,0.0,0.0
ENG30-10809675-n,"Agrikola,Gnej Julije Agrikola",n,0.0,0.0
ENG30-10316862-n,vojskovođa,n,0.0,0.0
ENG30-09623038-n,"vođa,predvodnik",n,0.0,0.0
ENG30-01776313-n,"krpelj,krlja",n,0.0,0.0
ENG30-02672831-n,"harmonika,klavirska harmonika,akordeon",n,0.0,0.0
ENG30-02863464-a,mističan,a,0.5,0.25
ENG30-09628382-n,"religiozni čovek,religiozna osoba",n,0.0,0.0
ENG30-09847727-n,vernik,n,0.0,0.0
ENG30-10343554-n,mistik,n,0.0,0.0
ENG30-00900071-a,"misteriozan,tajanstven,okultan",a,0.25,0.5
ENG30-00898963-a,"ezoteričan,tajni",a,0.0,0.0
ENG30-14171682-n,zapalenje,n,0.222,0.778
ENG30-14219661-n,"kožna bolest,oboljenje kože",n,0.25,0.25
ENG30-05300231-n,hemoreceptor,n,0.0,0.0
ENG30-05299178-n,"organ čula,čulni organ",n,0.0,0.0
ENG30-05298421-n,efektor,n,0.0,0.0
ENG30-14923458-n,"gvozdena ruda,ruda gvožđa",n,0.0,0.0
ENG30-14252864-n,"očna bolest,bolest oka",n,0.5,0.0
ENG30-14254570-n,"katarakta,siva mrena",n,0.0,0.0
ENG30-09708405-n,"Francuz,Francuskinja",n,0.0,0.0
ENG30-09673495-n,Indijac,n,0.0,0.0
ENG30-00973077-n,"rat,vojna,vojevanje,ratovanje",n,0.0,0.0
ENG30-00996817-n,svetski rat,n,0.0,0.0
ENG30-00962567-n,građanski rat,n,0.0,0.0
ENG30-00967622-n,hemijski rat,n,0.0,0.0
ENG30-00967780-n,biološki rat,n,0.0,0.0
ENG30-00964343-n,oružani sukob,n,0.0,0.0
ENG30-02812201-n,bojni brod,n,0.0,0.0
ENG30-04552696-n,"ratni brod,vojni brod",n,0.0,0.0
ENG30-03236093-n,drednot,n,0.0,0.0
ENG30-09312999-n,unutrašnja planeta,n,0.0,0.0
ENG30-09351408-n,Merkur,n,0.0,0.0
ENG30-09368699-n,Neptun,n,0.0,0.0
ENG30-09395899-n,Pluton,n,0.0,0.0
ENG30-09208702-n,"asteroid,planetoid",n,0.0,0.0
ENG30-05567381-n,kažiprst,n,0.0,0.0
ENG30-05566504-n,"prst,prst na ruci",n,0.0,0.0
ENG30-05567604-n,srednji prst,n,0.0,0.0
ENG30-05567217-n,palac,n,0.0,0.0
ENG30-05567489-n,"domali,domali prst",n,0.0,0.0
ENG30-05567727-n,mali prst,n,0.0,0.125
ENG30-05577410-n,nožni prst,n,0.0,0.0
ENG30-01941538-n,usna,n,0.0,0.0
ENG30-03154316-n,kuter,n,0.0,0.0
ENG30-01814370-n,"domaći golub,pitomi golub",n,0.0,0.0
ENG30-01814921-n,dresirani golub,n,0.0,0.0
ENG30-01815036-n,golub pismonoša,n,0.0,0.0
ENG30-09342563-n,zvezda vodilja,n,0.0,0.0
ENG30-12870891-n,"majčina dušica,babina dušica,Thymus serpyllum",n,0.0,0.0
ENG30-12687044-n,"babina žila,Geranium molle",n,0.0,0.0
ENG30-12723610-n,"babin zub,Tribulus terestris",n,0.0,0.0
ENG30-12720532-n,"Zygophyllaceae,familija Zygophyllaceae",n,0.0,0.0
ENG30-12723446-n,"Tribulus,rod Tribulus",n,0.0,0.0
ENG30-14077830-n,"malarija,barska groznica",n,0.125,0.5
ENG30-01540697-n,"Coccothraustes,rod Coccothraustes",n,0.0,0.0
ENG30-01540233-n,batokljunac,n,0.0,0.0
ENG30-12142450-n,"belija,pšenica belija,durum,Triticum durum,Triticum turgidum",n,0.0,0.0
ENG30-11612923-n,"beli bor,belobor",n,0.0,0.0
ENG30-02011668-n,"Botaurus,rod Botaurus",n,0.0,0.0
ENG30-02011460-n,"bukavac,vodeni bik",n,0.0,0.0
ENG30-13099833-n,zimzelena biljka,n,0.0,0.0
ENG30-00913551-a,zimzelen,a,0.0,0.0
ENG30-00914104-a,listopadan,a,0.0,0.0
ENG30-13099999-n,listopadna biljka,n,0.0,0.0
ENG30-14124232-n,boginje,n,0.0,0.5
ENG30-14124423-n,"velike boginje,variola,arapske boginje,crne boginje",n,0.375,0.125
ENG30-14132975-n,"ovčje boginje,srednje boginje,vodene boginje,varicella",n,0.0,0.125
ENG30-11929291-n,"rutvica,baštenski pelin,božije drvo,božije drvce,Artemisia abrotanum",n,0.0,0.0
ENG30-03764276-n,"vojno vozilo,bojna kola",n,0.0,0.0
ENG30-14079493-n,profesionalna bolest,n,0.0,0.0
ENG30-11611233-n,"crni bor,Pinus nigra",n,0.0,0.0
SRP-1755796954,"čistac,beli bosiljak",n,0.0,0.0
ENG30-01582111-n,"Pica,rod Pica",n,0.0,0.0
ENG30-03502509-n,pokrivač za glavu,n,0.0,0.0
ENG30-12838027-n,"Labiatae,porodica Labiatae,Lamiaceae,porodica Lamiaceae,posnatica usnatica,usnače",n,0.125,0.0
ENG30-02012715-n,"Gruidae,porodica Gruidae,ždralovi",n,0.0,0.25
ENG30-01480336-n,"Chondrichthyes,razred Chondrichthyes",n,0.0,0.0
ENG30-06503884-n,brodski dnevnik,n,0.0,0.0
ENG30-01936219-n,"Polychaeta,klasa Polychaeta,mnogočekinjari",n,0.25,0.0
ENG30-01936391-n,"mnogočekinjasti crv,politeha,mnogočekinjar",n,0.0,0.0
ENG30-02066950-n,"Physeteridae,porodica Physeteridae,glavate uljarke,ulješure",n,0.0,0.0
ENG30-01402169-n,"Phaeophyceae,klasa Phaeophyceae",n,0.0,0.0
ENG30-01402831-n,"Laminariales,order Laminariales",n,0.0,0.0
ENG30-01403052-n,"Laminariaceae,porodica Laminariaceae",n,0.0,0.0
ENG30-01403284-n,"Laminaria,rod Laminaria",n,0.0,0.0
ENG30-01402600-n,smeđa alga,n,0.0,0.0
ENG30-01403457-n,haluga remenarka,n,0.0,0.0
ENG30-12107489-n,"Alopecurus,rod Alopecurus",n,0.0,0.0
ENG30-12107970-n,lisičji rep,n,0.0,0.0
ENG30-11832214-n,"blitva,stočna repa,Beta vulgaris,pazija",n,0.0,0.0
ENG30-12130549-n,"mačica,mačji rep,mačji repak,Phleum pratense",n,0.0,0.0
ENG30-01615825-n,"Pandionidae,porodica Pandionidae",n,0.0,0.0
ENG30-01615949-n,"Pandion,rod Pandion",n,0.0,0.0
ENG30-01724055-n,"Ichthyosauria,red Ichthyosauria",n,0.0,0.0
ENG30-01724231-n,riboliki hušter,n,0.0,0.0
ENG30-01827403-n,"vodomar,ribar vodomar,ribolovac obični",n,0.0,0.0
ENG30-12327022-n,"krocanj,vodni rman",n,0.0,0.0
ENG30-12688716-n,"čapljan,rodin kljun",n,0.0,0.125
ENG30-12963628-n,"medić,medljika,medna rosa",n,0.0,0.0
ENG30-01891438-n,"Soricidae,porodica Soricidae,rovke,rovčice",n,0.0,0.0
ENG30-01891633-n,"rovka,rovčica",n,0.0,0.0
ENG30-01892030-n,"šumska rovka,šumska rovčica,Sorex araneus",n,0.0,0.0
ENG30-12621619-n,"žuta ruža,Rosa eglanteria",n,0.0,0.0
ENG30-12622072-n,"ruža puzavica,Rosa multiflora",n,0.0,0.0
ENG30-12619306-n,"Rosaceae,porodica Rosaceae,ruže,ružaste biljke",n,0.0,0.0
