,ID,Lemme,Definicija,POS,NEG
11724,ENG30-06500448-n,fonetski alfabet,alfabet koji činiti karakter koji trebati da predtave specifičan glas govor ,0.0001031155,3.5288118e-05
11725,ENG30-06839858-n,fonetski simbol,pisan karakter koji se u fonetski transkripcija koristiti za označavanje određenog glas ,9.691609e-05,3.1312422e-05
11726,ENG30-02778122-a,piktografski,koji se sastojati ili ga karakterisati korišćenje piktografa ,0.123236924,0.017788066
11727,ENG30-02745453-a,ideografski,koji se odnositi ili se sastojati od ideogram ,0.00015458929,5.1346095e-05
11728,ENG30-02756743-a,logografski,oji se odnositi na logograme ili logografe ,0.00014896202,0.00010324473
11729,ENG30-06842452-n,šiljasta zagrada,biti koji od dva znak interpunkcija ( ` & amp ; lt ; ' ili ` & amp ; gt ; ' ) koji se ponekad koristiti da zagrada tekst ,0.00011471615,3.3867454e-05
11730,ENG30-00993754-v,apostrofirati,koristiti apostrof ,0.3336969,1.9557208e-05
11731,ENG30-06842290-n,uglasta zagrada,biti koji od dva znak interpunkcija ( [ ili ] ) koji služiti da zagraditi deo tekst ,0.00010912817,3.3544275e-05
11732,ENG30-01700326-v,rastaviti,podeliti ili povezati crtica ,0.00012293046,6.3157066e-05
11733,ENG30-00390735-n,rastavljanje reči,"podela reč , posebno na kraj redak ",0.000112671994,5.291988e-05
11734,ENG30-06843838-n,tri tačke,niz tačka ( najčešće tri ) koji ukazivati na taj da jesam deo tekst izostaviti ili da jesam rečenica nezavrsena ,0.00011166386,3.2493354e-05
11735,ENG30-01024190-v,"pomenuti,spomenuti",uputiti na nešto . ,0.00018473649,9.489919e-05
11736,ENG30-01023259-v,"citirati,navoditi,navesti",ponoviti odlomak iz nešto ,0.00014949773,0.00013770166
11737,ENG30-01023574-v,citirati,uputiti na nešto kao ilustracija ili dokaz ,0.00013769402,0.00022800954
11738,ENG30-06844199-n,"znak navoda,obrnuta zapeta",znak interpunkcija koji označavati da se tekst zagraditi ona pripisivati neki drugi ,0.000101983715,4.0553274e-05
11739,ENG30-06844427-n,"jednostruki navodnik,jednostruki znak navoda",znak navod koji se sastojati od jedan crtica ,9.987442e-05,5.4225748e-05
11740,ENG30-06844739-n,tačka­zapeta,znak interpunkcija ( ` ; ' ) koji se koristiti da povezati dva nezavisan rečenica ; ukazivati na bliz veza nego tačka ,0.00010044412,3.1009768e-05
11741,ENG30-03515338-n,heraldički znak,amblem koji ukazivati na prava neki osoba da nositi oružje ,0.00011906917,6.560851e-05
11742,ENG30-03282591-n,"amblem,oznaka,simbol,znamenje","poseban crtež ili vidljiv predmet koji predstavljati osobina , tip , grupa itd . ",0.00012841054,4.7803806e-05
11743,ENG30-04159058-n,pečat,mustra koji se korsti za štampanje ; koristiti se da obezbediti zatvaranje ili autentičnost dokument ,0.00041259508,4.970779e-05
11744,ENG30-04569338-n,burma,"prsten koji jesam obiyno samo od zlato koji mlad , a nekd i maldoženja , dobijati na venčanje ",0.00012192148,4.149064e-05
11745,ENG30-04092609-n,prsten,"deo nakit koji se sastojati od alka od plemenit metal , često i sa drag kamenje , koji se nositi na prst ",9.231173e-05,2.9785857e-05
11746,ENG30-01353405-v,zapečatiti,"zatvoriti , kao sa pečat ",0.000100739875,0.0011656501
11747,ENG30-01356582-v,staviti pečat,staviti pečat na nešto ,9.9816665e-05,0.0013556805
11748,ENG30-01353873-v,odpečatiti,polomiti ili skinuti pečat sa nešto ,0.0015058751,0.00023964437
11749,ENG30-02497673-n,"lemur kata,Lemur catta","mali lemur sa dugačak repa , živiti u jugozapadni Madagaskar . ",8.9649446e-05,2.9381283e-05
11750,ENG30-02139671-n,ljiljak biljojed,velik šišmiš toplih i tropski region koji se hraniti plodov . ,0.00020431746,3.8115468e-05
11751,ENG30-01700414-a,lisnat,koji imati ili koji jesam prekriven lišće ( ili tako izgledati ) ,0.23890741,0.14602888
11752,ENG30-03368141-n,"ukras od cveća,cvetni aranžman",dekorativan aranžman od cveće ,0.00013329649,0.0001842471
11753,ENG30-04606014-n,"venac od cveća,venac,girlanda",cvetan aranžmen koji jesam napraviti od cveće povezan u krug ,0.00010281687,5.8209982e-05
11754,ENG30-03648804-n,lovorov venac,venac od lovorov lišće koji jesam u antički vreme junak nositi na glava ,0.00011435704,4.368383e-05
11755,ENG30-02757316-a,lunaran,koji se odnositi na Mesec ,0.00010550829,3.9277293e-05
11756,ENG30-09432430-n,"ljuska,ljuska od jajeta,ljuska jajeta",Spoljašni omotač jaje ptica . ,9.6578384e-05,3.6646998e-05
11757,ENG30-01247240-a,vruć,"koristiti se za osećaj fizički toplota ; onaj koji imati povišen temperatura , ili temperatura višu od poželjan ",0.0005525262,3.7442907e-05
11758,ENG30-01256332-a,"vruć,gorući","proširen značenje , naročito u psihološki slislu , ogledati se u jačina strast ili entuzijazam ",0.4758287,7.577322e-05
11759,ENG30-02397496-a,ljut,"koji imati pikantan ukus koji pržiti , kao neki začin i papričica . ",0.00053905306,0.0001197734
11760,ENG30-10595164-n,brat ili sestra,nečiji brat ili sestra ,0.00012044156,0.03044292
11761,ENG30-10734394-n,blizanac,jedan od tva potomak koji jesam roditi istovremeno kao rezultat isti trudnoća ,9.65937e-05,3.272919e-05
11762,ENG30-10197182-n,"identični blizanac,jednojajčani blizanac",jedan od dva blizanac koji jesam se razviti iz isti oplođen jaje i imati isti genetski materijal ,9.597605e-05,3.087704e-05
11763,ENG30-10595012-n,sijamski blizanac,jedan iz para identičan blizanac koji jesam roditi sa telo koji jesam spojiti na neki mesto ,9.8902274e-05,3.2330157e-05
11764,ENG30-00041618-a,"aktivan,dinamički",odnositi se na glagol koji izražavati radnja ( ' trčati ' ) ,0.00010438756,3.0851756e-05
11765,ENG30-00041841-a,"stativan,statički",odnositi se na glagol koji izražavati stanje ( ' biti ' ili ' posedovati ' ) ,0.00020039221,4.080457e-05
11766,ENG30-00042037-a,aktivan,"označavati da subjekt rečenica imati semantički funkcija vršilac radnja ( agens ) : "" kod Hemingvej preovlađivati aktivan konstrukcija "" ",9.4549505e-05,3.2491036e-05
11767,ENG30-00042228-a,pasivan,označavati da jesam subjekt rečenica ' primalac ' ili ' cilj ' radnja označen glagol ,0.000104741026,0.000100734615
11768,ENG30-00121413-b,"u apoziciji,apozitivno",u apozitivnoj upotreba ,0.00014789132,0.26808536
11769,ENG30-00128554-b,glagolski,u glagolski upotreba ,0.00010061547,4.903963e-05
11770,ENG30-00136267-b,sintaktički,koji se odnositi na sintaksa ,0.00010746003,0.00014091766
11771,ENG30-00171127-v,"modifikovati,kvalifikovati",dodati modifikator neki konstituent ,0.00012875922,3.980712e-05
11772,ENG30-00172562-a,atributivni,vezati za pridev ; koji se stavljati ispred imenica koji modifikovati ,0.00071865704,5.292827e-05
11773,ENG30-00172774-a,atributsko genitivni,o reč u genitiv koji se koristiti u pridevski funkcija ,0.022134934,3.9100843e-05
11774,ENG30-00172993-a,"predikativni,kopulativno predikativni","o pridev ; jedinica imenski ili priloški tip , deo predikat , koji se odrediti sadržaj , mesna , vremenski ili situacioni kvalifikacija pripisivati subjekt ",0.00010009292,2.9603983e-05
11775,ENG30-00267435-b,"priloški,adverbijalno",u funkcija prilog ,0.00010279389,0.0013631057
11776,ENG30-00268651-b,atributski,kao atribut ; na atributski način ,0.12746096,0.11494336
11777,ENG30-00381094-b,"prelazno,tranzitivno",u prelazan oblik ,0.0001034556,0.00056286145
11778,ENG30-00420716-v,tranzitifikovati,od neprelazan glagol napraviti prelazan ,0.00010506742,7.312615e-05
11779,ENG30-00420909-v,detranzifikovati,od prelazan glagol napraviti neprelazan ,0.00010523383,7.542952e-05
11780,ENG30-00514618-b,predloški,kao predlog ,0.00023226297,0.0018505448
11781,ENG30-00552315-a,koordinativan,"koji služiti da povezati dva , po konstrukcija isti , gramatički konstituent ",9.778861e-05,3.2051837e-05
11782,ENG30-00524251-a,subordinatorski,reč i izraziti koji služiti da povezati subordiniran rečenični konstituent ,0.00012228134,3.2025906e-05
11783,ENG30-00564858-a,suprotni,koji sintaktički uspostavljati odnos suprotnost između rečenica ili rečenični element ,9.893675e-05,3.9343035e-05
11784,ENG30-00565565-a,separativan,odnositi se na akcent u hebrejski ortografija koji označavati da jesam obeležiti reč u manjoj ili velik mera gramatički i ritmički odvojen od naredni reč ,0.0001080556,3.057941e-05
11785,ENG30-00699651-a,"fleksivan,promenljiv",koji pokazivati promena u forma ( posebno usled dodavanje afiksa ) ,0.00019909196,0.005673258
11786,ENG30-00982514-v,menjati,manjati oblik reč u sklad sa gramatički pravilo dat jezik ,9.053601e-05,3.265541e-05
11787,ENG30-00982913-v,deklinirati,"menjati imenski reč ( imenica , zamenica i pridev ) po određenim gramatički kategorija ( padež , rod , broj ) ",9.1861395e-05,2.8796821e-05
11788,ENG30-00983123-v,"menjati glagol,konjugirati","dodavati nastavak ili stvarati oblik koji hteti ukazivati na odrediti gramatički kategorija ( vreme , lice , broj , rod , vid , način ) ",9.539178e-05,2.8526341e-05
11789,ENG30-01008439-a,"finitni,lični","oblik glagol koji jesam odrediti u pogled vreme , lice , broj i način ",0.00010095502,3.7295154e-05
11790,ENG30-01008745-a,"neličan,nefinitan",glagolski oblik koji jesam okarakterisati ni lice ni broj ni način ( particip ili infinitiv ) ,0.0001092031,3.2858363e-05
11791,ENG30-00964942-a,infinitivan,koji nemati oblik koji biti ukazivati na vreme ,0.0001674087,0.001232394
11792,ENG30-01961786-a,"jak,nepravilan",glagol čiji se oblik tvoriti promena korenski vokal ,0.00012005151,3.102987e-05
11793,ENG30-02381089-a,sindetski,spojen veznik ,0.00012190336,9.850161e-05
11794,ENG30-02381189-a,asindetski,koji jesam spojen veznik ,0.0007114846,0.004799143
11795,ENG30-02488705-a,"tranzitivan,prelazan",označavati glagol koji zahtevati prav ( direktan ) objekt ,9.582464e-05,3.381553e-05
11796,ENG30-02488907-a,"intranzitivan,neprelazan",označavati glagol koji ne zahtevati ili ne moći imati prav ( direktan ) objekt ,0.00010293203,0.000360066
11797,ENG30-02631686-a,aoristni,koji se odnositi ili imati veza sa aorist ,0.00013998347,4.0016414e-05
11798,ENG30-02635941-a,apozitivni,koji se odnositi na apozicija ili koji se nalaziti u apozicija ,0.00017902741,0.00016518263
11799,ENG30-02704005-a,koreferentni,koji jesam u odnos koreferencije ,0.00039936943,0.00017306994
11800,ENG30-02763140-a,postpozitivan,( modifikator ) koji se nalaziti iza reč koji modifikovati ,0.002877728,4.800142e-05
11801,ENG30-02768958-a,"nominalni,imenički",koji se odnositi na imenica ili grupa reč koji funkcionisati imenički ,0.000103008635,3.4818408e-05
11802,ENG30-02769463-a,"nominativni,subjektivni",koji jesam u fleksivnom oblik koji se tipično identifikovati gramatički subjekt glagol ,0.000135534,6.185316e-05
11803,ENG30-02823724-a,glagolski,koji jesam u veza sa glagol ili koji jesam formirati od glagol ,0.00015786919,4.8705457e-05
11804,ENG30-02858707-a,lični,koji posedovati gramatički kategorija lice ,0.000113624665,4.327246e-05
11805,ENG30-02861997-a,"objekatski,akuzativni,objektivni",koji jesam u fleksivnom oblik koji se tipično označavati objekt glagol ,0.000111727124,5.4333177e-05
11806,ENG30-02862251-a,"genitivni,posesivni,prisvojni",koji izražavati posedovanje ,0.24738078,0.00022137609
11807,ENG30-02864400-a,"modalni,načinski",koji se odnositi na ili koji izražavati glagolski način ,0.00019146215,4.8079863e-05
11808,ENG30-02880322-a,gramatički,koji jesam u veza sa gramatika ,0.00013000653,0.0062352037
11809,ENG30-02936020-a,pridevski,koji jesam vezati za pridev ili koji funkcionisati kao pridev ,0.00020410852,0.09063467
11810,ENG30-02936235-a,"priloški,adverbijalni",koji jesam vezati za prilog ili koji funkcionisati kao prilog ,0.00019710213,0.0042431005
11811,ENG30-02936971-a,klauzalni,koji jesam vezati za klauzu ili koji funkcionisati kao klauza ,0.0004586059,0.00039636914
11812,ENG30-02937108-a,"frazni,sintagmatski",koji jesam vezati za sintagma ili koji funkcionisati kao sintagma ,0.00016310919,0.0006727042
11813,ENG30-02937433-a,"zamenički,pronominalan",koji se odnositi na zamenica ,0.00010340771,4.57611e-05
11814,ENG30-02965552-a,paradigmatski,koji se odnositi na gramatički paradigma ,0.00010460469,6.4738066e-05
11815,ENG30-02992070-a,opsežni,koji se odnositi na opseg ,0.00010384869,4.123354e-05
11816,ENG30-02992914-a,"futurski,budući",odnositi se na glagolski vreme ili konstrukcija koji ukazivati na događaj ili stanje koji se još jesam ostvariti ,0.00011333305,3.7352536e-05
11817,ENG30-03045196-a,"vidski,aspektualni",koji se odnositi na glagolski vid ,0.000100401914,3.5477147e-05
11818,ENG30-03093862-a,optativni,koji se odnositi na glagolski način koji se izražavati želja ili nada ,0.00015301321,7.163895e-05
11819,ENG30-03094107-a,"konjunktivni,subjunktivni",odnositi se na glagolski način koji se izražavati sumnja i uslovnost ,0.00013415211,3.2980028e-05
11820,ENG30-03094404-a,imperativni,odnositi se na glagolski način koji se izražavati naredba ,0.000101687605,3.213995e-05
11821,ENG30-03094520-a,indikativni,odnositi se na način koji se izražavati neki objektivan tvrdnja ,0.000118090364,7.4869706e-05
11822,ENG30-03094740-a,upitni,odnositi se na tip rečenica ili glagolski oblik koji se izražavati pitanje ,9.7548145e-05,3.113286e-05
11823,ENG30-03097103-a,participski,koji se odnositi na particip ili koji jesam formirati od participa ,0.00013206365,8.147309e-05
11824,ENG30-03097502-a,"partitivni,deoni",koji označavati deo celina ili količina koji jesam manja od ukupan ( u romanski jezik ) ,0.00010295325,3.0779465e-05
11825,ENG30-02932792-a,prošli,odnositi se na vreme ili konstrukcija koji upućivati na događaj ili stanje koji jesam se ostvariti u neki ranijem vreme ,0.00012013475,7.457948e-05
11826,ENG30-03102278-a,"prepozicioni,predloški",koji se odnositi na predlog ili koji jesam formirati od predlog ,0.00012413543,4.388832e-05
11827,ENG30-03120834-a,supstantivan,koji se odnositi na supstantiv ili koji funkcionisati kao supstantiv ( imenica ili ona sličan stavak ) ,0.00010607675,4.1989177e-05
11828,ENG30-03121060-a,gerundivan,koji se odnositi na gerund ili koji jesam poput gerund ( glagolski imenica ) ,0.00011787714,4.51816e-05
11829,ENG30-03129490-a,vokativni,koji se odnositi na padež koji se izražavati obraćanje ,0.00011064328,4.0963303e-05
11830,ENG30-06174404-n,gramatika,sistematski izlaganje pravilo određenog jezik ili jezik uopšte ,9.628725e-05,3.0902374e-05
11831,ENG30-06176107-n,"sintaksa,frazna struktura,rečenična struktura",gramatični raspored reč u rečenica ,0.000103096725,3.3717184e-05
11832,ENG30-06176322-n,sintaksa,proučavanje pravilo za formiranje gramatičnih rečenica u jezik ,9.66052e-05,3.6613543e-05
11833,ENG30-06178042-n,morfologija,proučavanje pravilo za formiranje moguć reč u jedan jezik ,9.708319e-05,4.1429365e-05
11834,ENG30-06178238-n,"fleksivna morfologija,akcidencija",deo gramatika koji se baviti promena oblik reč ,9.5990734e-05,3.7263624e-05
11835,ENG30-06178380-n,"derivaciona morfologija,leksička morfologija",deo gramatika koji se baviti izvođenje ( derivacija ) reč ,9.647319e-05,3.5636305e-05
11836,ENG30-06178510-n,morfologija složenica,deo gramatika koji se baviti kombinovanje prost reč u složen ,9.5044416e-05,3.3903645e-05
11837,ENG30-06284573-n,prorez,pozicija u gramatički konstrukcija na koji se moći naći biti koji član iz odrediti klasa element ,9.7899516e-05,2.9137173e-05
11838,ENG30-06291318-n,"funkcionalna reč,strukturna reč,gramatička reč,prazna reč,funktor,oblička reč",nepromenljiv reč čiji jesam uloga skoro u potpunost gramatički ,0.00010679154,3.3225144e-05
11839,ENG30-06292154-n,"centar,glavni konstituent,upravni član",reč koji jesam odrediti neki modifikator ,0.0038292722,5.7007634e-05
11840,ENG30-06309383-n,"gramatička kategorija,sintaktička kategorija",( gramatika ) kategorija reč koji imati isti gramatički osobina ,0.00012218043,3.1079442e-05
11841,ENG30-06309931-n,"subjekat,subjekt",( gramatika ) jedan od dva glavna rečenični konstituent o koji se nešto kazivati putem predikat ,9.5599054e-05,2.8941078e-05
11842,ENG30-06310449-n,predloški objekat,objekt uvesti predlog ,9.211792e-05,3.358287e-05
11843,ENG30-06310578-n,"direktni objekat,pravi objekat",objekt na koji neposredno uticati radnja glagol ,9.7191245e-05,3.177258e-05
11844,ENG30-06310713-n,"indirektni objekat,nepravi objekat",objekt koji jesam recipijent ili benefaktiv radnja glagol ,0.0001351647,0.00024718608
11845,ENG30-06310848-n,zadržan objekat,objekt u pasivan konstrukcija ,9.823422e-05,8.985759e-05
11846,ENG30-06310945-n,padež,"oblik imenica , pridev ili zamenica koji pokazivati njihov gramatički odnos sa drugi reč u fleksivnim jezik ",0.00010919856,3.0726806e-05
11847,ENG30-06311160-n,"nominativ,padež subjekta",fleksivni oblik koji se tipično identifikovati gramatički subjekt ,0.00010586866,3.615533e-05
11848,ENG30-06311334-n,"kos padež,zavisni padež",biti koji padež sem nominativ ( i vokativ u srpski ) ,0.0010448135,0.1828575
11849,ENG30-06311557-n,"akuzativ,padež objekta,objektiv",fleksivni oblik koji se tipično identifikovati prav ( direktan ) objekt ,9.9442535e-05,3.2989272e-05
11850,ENG30-06311723-n,dativ,fleksivni oblik koji se tipično izražavati gramatički odnos povezati s upotreba indirektan objekt ,9.855463e-05,3.0368961e-05
11851,ENG30-06311852-n,genitiv,padež koji se označavati posedovanje i poreklo ,0.00012943993,4.634916e-05
11852,ENG30-06312237-n,vokativ,padež koji se označavati obraćanje ,0.000104902865,5.8797654e-05
11853,ENG30-06312418-n,ablativ,"padež koji se označavati agens pasivan rečenica , instrument , način ili mesto vršenje radnja opisan glagol ",9.920138e-05,3.0325093e-05
11854,ENG30-06312612-n,apsolutni ablativ,pojava iz gramatika latinski - imenica i njen modifikator koji funkcionisati kao modifikator rečenica ,9.539961e-05,3.5791138e-05
11855,ENG30-06313300-n,neposredni konstituent,rečenični konstituent na koji se pri analiza prvo nailaziti ; n . pr . subjekt i predikat ,0.0001023696,2.9894745e-05
11856,ENG30-06314036-n,negramatična konstrukcija,konstrukcija koji jesam izgraditi prema pravilo dat jezik ,0.00019979874,4.63327e-05
11857,ENG30-06314144-n,klauza,"( gramatika ) strukturni jedinica koji sadržati subjekt i predikat , ali koji još uvek ne predstavljati celovit rečenica ",9.645133e-05,3.363428e-05
11858,ENG30-06315096-n,"relativna klauza,odnosna klauza",klauza koji uvoditi relativan ( odnosni ) zamenica ,0.00010756865,5.3054406e-05
11859,ENG30-06315638-n,dopuna,reč ili fraza koji se dopunjivati neki gramatički konstrukcija ,0.00020006853,3.909916e-05
11860,ENG30-06316480-n,"imenička fraza,imenička sintagma",sintagma koji moći da funkcionisati kao subjekt ili objekt glagol ,0.000116060146,4.0288116e-05
11861,ENG30-06317107-n,prekinut infinitiv,infinitiv sa prilog između ' taj ' i glagol u engleski ( n . pr . ' taj boldly go ' ) ,0.000104753984,3.1920456e-05
11862,ENG30-06317247-n,"predloško-padežna konstrukcija,predloška fraza",sintagma koji se uvoditi predlog ,0.00011684349,0.00010976676
11863,ENG30-06317464-n,"vrsta reči,klasa reči",skup reč koji ispoljavati isti svojstvo u pogled fleksivnih oblik i distribucija ,9.6289776e-05,3.8291164e-05
11864,ENG30-06317672-n,glavna vrsta reči,biti koji od vrsta reč tradicionalan gramatika ,0.00014031542,3.3130545e-05
11865,ENG30-06317862-n,imenica,vrsta reč sa funkcija imenovanje koji moći da služiti kao subjekt ili objekt rečenica ,0.00010187187,3.1817377e-05
11866,ENG30-06318904-n,infinitiv,nefinitni oblik glagol koji se u neki jezik ponašati kao njegov osnovni oblik ,9.9497986e-05,2.9896717e-05
11867,ENG30-06319029-n,pridev,vrsta reč koji se identifikovati atribut imenica ,0.00026832466,3.0613002e-05
11868,ENG30-06320801-n,"modifikator,kvalifikator",reč ili sintagma koji bliže određivati značenje neki drugi element ,0.00076025224,3.8153194e-05
11869,ENG30-06324864-n,određeni član,determinator koji se odnositi na klasa entitet koji se moći identifikovati ( ' the ' u Engleska ) ,0.00012096372,3.0917978e-05
11870,ENG30-06325001-n,neodređeni član,determinator koji se odnositi na klasa entitet koji se ne moći jasno identifikovati ( ' a ' u engleski ) ,0.000119357246,4.4962442e-05
11871,ENG30-06325370-n,zamenica,funkcionalan reč koji moći da zameniti imenica ili imenički sintagma ,0.00018020369,4.1489613e-05
11872,ENG30-06325576-n,anaforička zamenica,zamenica koji upućivati na neki antecedent ,0.00019986223,0.14371365
11873,ENG30-06325678-n,"pokazna zamenica,demonstrativna zamenica",zamenica koji izdvajati određenu stavak ili stavak od drugi član isti klasa ,0.000112405425,3.0452491e-05
11874,ENG30-06325826-n,veznik,"nepromenljiv funkcionalan reč koji služiti da spojiti reč , sintagma , klauze ili rečenica ",0.00010476229,3.17598e-05
11875,ENG30-06326054-n,sastavni veznik,veznik ( ' i ' ili ' a ' ) koji služiti da spojiti dva gramatički konstituent isti tip ,0.000112144,3.5928137e-05
11876,ENG30-06326226-n,"podređeni veznik,subordinator,subordinirani veznik,hipotaksički veznik",veznik koji uvoditi zavisnu rečenica ,0.00011155601,0.00016823242
11877,ENG30-06326406-n,"partikula,rečca,čestica",nepromenljiv reč sa specifičan gramatički funkcija ; u engleski se koristiti za formiranje frazalnih glagol ,9.366294e-05,2.9917524e-05
11878,ENG30-06327136-n,lična zamenica,zamenica koji izražavati razlika u lice ,0.18784055,0.00012379183
11879,ENG30-06327551-n,"relativna zamenica,odnosna zamenica","zamenica ( kao ' koji ' ili ' čiji ' ) koji se odnosni rečenica uvoditi u imenički sintagma , pri šta upućivati na centar taj sintagma ",9.756568e-05,3.2129217e-05
11880,ENG30-06327718-n,prvo lice,oblik zamenica ili glagol koji se označavati govornik u dat diskurs ,0.00010028444,3.210451e-05
11881,ENG30-06327870-n,drugo lice,oblik zamenica ili glagol koji se označavati osoba koji se obraćati ( adresant ) u dat diskurs ,0.00010044122,3.4898963e-05
11882,ENG30-06328022-n,treće lice,"oblik zamenica ili glagol koji se ne označavati ni govornik ni adresant , već neki treći osoba posredno uključiti u interakcija ",9.87457e-05,5.0123785e-05
11883,ENG30-06328207-n,"povratna zamenica,refleksivna zamenica",zamenica koji se označavati da radnja agens uticati na sam agens ,9.316468e-05,6.309396e-05
11884,ENG30-06329165-n,muški rod,"rod koji se odnositi najpre na biće muški rod , kao i na entitet koji jesam svrstati u kategorija muški rod ",9.277247e-05,2.8738748e-05
11885,ENG30-06329313-n,"srednji rod,neutrum","rod koji se odnositi najpre na mlad biće , kao i na objekt koji jesam svrstati ni u kategorija muški ni u kategorija ženski rod ",9.12916e-05,2.850408e-05
11886,ENG30-06329734-n,"prezent,sadašnje vreme","glagolski vreme koji se označavati radnja , stanje ili zbivanje koji se vršiti u vreme kada se o ona govoriti ",9.515293e-05,4.7125384e-05
11887,ENG30-06329909-n,"istorijski prezent,pripovedački prezent,narativni prezent",prezent koji se koristiti kako biti se opisati prošli radnja ili stanje ,0.00020483154,3.829813e-05
11888,ENG30-06330037-n,aorist,"glagolski vreme koji se označavati radnja , stanje ili zbivanje koji jesam se vršiti , odnosno izvršiti u određenom vreme u prošlost ili u vreme govorenje o taj radnja ",9.510576e-05,4.114212e-05
11889,ENG30-06330262-n,"perfekat,prošlo vreme",glagolski vreme koji se izražavati stanje ili događaj koji jesam se već ostvariti ,0.00019364184,3.9077382e-05
11890,ENG30-06330401-n,"futur,buduće vreme","glagolski vreme koji se označavati radnja , stanje ili zbivanje koji hteti se ( iz ) vršiti posle vreme govorenje ili posle neki drugi vreme na koji se misliti ",9.423342e-05,3.694959e-05
11891,ENG30-06330528-n,"particip,glagolski prilog",nefinitna forma glagol od koji se moći graditi složen vreme ( kao u engleski ) ili koji se moći upotrebljavati pridevski ,0.00010219518,5.2864307e-05
11892,ENG30-06331014-n,"glagolski prilog sadašnji,sadašnji particip",particip koji se izražavati trenutan radnja ; u engleski se dobijati dodavanje nastavak -ing ,0.00011892353,3.360223e-05
11893,ENG30-06331154-n,"glagolski prilog prošli,prošli particip",particip koji se izražavati završiti radnja ,0.0083027305,0.00014597221
11894,ENG30-06331281-n,"tranzitivni glagol,prelazni glagol",glagol koji zahtevati direktan objekt ,9.9551966e-05,4.3360837e-05
11895,ENG30-06331477-n,dvotranzitivni glagol,tranzitivan glagol koji zahtevati i direktan i indirektan objekt ,0.00010653728,5.0057533e-05
11896,ENG30-06331641-n,"intranzitivni glagol,neprelazni glagol",glagol koji ne zahtevati direktan objekt ,0.00010169047,0.00039628005
11897,ENG30-06332919-n,lokativ,semantički uloga imenički fraza koji se označavati mesto stanje ili radnja označen glagol ,0.00010180289,4.0308532e-05
11898,ENG30-06602148-n,gramatičko značenje,značenje reč koji zavisiti od njen uloga u rečenica i koji varirati sa njen fleksivnim oblik ,0.00011354645,3.0288265e-05
11899,ENG30-06603242-n,referent,prvi pojam u propozicija ; pojam na koji upućivati drugi pojam ,0.00015592399,4.5544202e-05
11900,ENG30-06603366-n,relatum,pojam u propozicija koji jesam povezati sa referent propozicija ,0.00016407561,8.243398e-05
11901,ENG30-06751974-n,uslov,jedan od koncept koji se porediti ili povezivati u logički propozicija ,0.00010899837,4.3594875e-05
11902,ENG30-07260175-n,gramatičko pravilo,pravilo sintaksa koji omogućavati stvaranje gramatičnih iskaz ,9.777753e-05,8.4382205e-05
11903,ENG30-10141364-n,"gramatičar,sintaktičar",lingvist koji jesam specijalizovati za oblast gramatika i sintaksa ,0.00012084617,5.75429e-05
11904,ENG30-10821867-n,Aristarh,starogrčki gramatičar poznati po svoj komentar Ilijada i Odiseja ( između @card@ . godina star era ) ,0.00011505425,2.9138107e-05
11905,ENG30-11221778-n,Panini,indijski gramatičar čiji jesam gramatika sanskrit prvi poznat primer deskriptivan lingvistika ( oko @ord@ godina star era ) ,9.405913e-05,2.9202103e-05
11906,ENG30-13796779-n,"gramatički odnos,gramatička relacija",lingvistički odnos koji jesam uspostaviti gramatički sredstvo ,0.00010712033,3.2616794e-05
11907,ENG30-13797313-n,"slaganje,kongruencija",gramatički odnos u koji oblik jedan element iziskivati odgovarajući oblik drugi ,0.00010062834,2.9595438e-05
11908,ENG30-13797561-n,slaganje u broju,slaganje u broj između reč koji pripadati isti gramatički konstrukcija ( n . pr . između pridev i imenica koji isti modifikovati ) ,9.550839e-05,3.028876e-05
11909,ENG30-13797747-n,slaganje u licu,slaganje u lice između zamenica i glagol ,0.00014708092,7.0385264e-05
11910,ENG30-13797856-n,slaganje u padežu,slaganje u padež između reč koji pripadati isti gramatički konstrukcija ,9.582713e-05,3.3296754e-05
11911,ENG30-13797985-n,"slaganje u gramatičkom rodu,slaganje u rodu",slaganje u rod između reč koji pripadati isti gramatički konstrukcija ,9.581424e-05,3.082671e-05
11912,ENG30-13798118-n,"tranzitivnost,prelaznost",gramatički odnos koji stvarati prelazan glagol ,0.00011773488,3.2824424e-05
11913,ENG30-13798301-n,"intranzitivnost,neprelaznost",gramatički odnos koji stvarati neprelazan glagol ,0.00011696916,3.2194155e-05
11914,ENG30-13799063-n,koreferencija,gramatički odnos između reč koji imati zajednički referent ,0.00010195736,3.053933e-05
11915,ENG30-13799245-n,refleksivnost,koreferencijalni odnos između povratan zamenica i njen antecedenta ,0.00010180639,3.1560696e-05
11916,ENG30-13799392-n,sveza,"gramatički odnos između jezički jedinica ( reč , sintagma ili klauza ) koji jesam spojen veznik ",9.968804e-05,2.9974213e-05
11917,ENG30-13799655-n,naporedni odnos,"naporedan odnos među jezički jedinica isti status , uspostaviti pomoću veznik ",9.334921e-05,2.9246097e-05
11918,ENG30-13799796-n,"subordinativni odnos,podređeni odnos",odnos subordinacija koji nastajati kada veznik učiniti jedan jezički jedinica konstituent drugi ,9.127525e-05,3.0583527e-05
11919,ENG30-13799967-n,kopulativna sveza,odnos izmedju jedinica koji se izražavati dodatan karakter njihov značenje ,0.00016260507,3.0385389e-05
