X,Predicted,Real
Paun Indija i Cejlon . ,1,0
"uglavnom mali glodar iz nov svet , kao što jesam hrčak , voluharica , lemar . ",1,0
biti koji neprekidan odsečak vreme koji uključivati i trenutak govor ,1,0
jedan od četiri površ na koji ravan deliti pravougli koordinata ,1,0
"stanje nešto što jesam zajedno , ujediniti ili povezati . ",1,0
donji deo obuća . ,1,0
komunikacija razmena pismo ,1,0
glavni i velik grad Gan ,1,0
prostorno svojstvo : način na koji jesam nešto smestiti . ,1,0
obuhvatati riba i ona sličan kičmenjak . ,1,0
reka u jugozapadni Engleska ,1,0
"tvrd , sjajan plavičasto-beli multivalentan metal ; otporan na korozija . ",1,0
zmija otrovnica pepeljast siv boja . ,1,0
zaslađen napitak od razblažen voćni sok ,1,0
rožnat deo koji se nalaziti na kraj stopala kopitar ,1,0
glavni grad svet Kits i Nevisa ,1,0
"kockanje u koji jedan dobijati ( jer jesam u prava , jer jesam pravilno izabrati ) , a drugi guba . ",1,0
o biološki izučavanje fiziologija ,1,0
element koji se u priroda nalaziti u mineral beril ,1,0
prvi ime dati hrišćanin pri rođenje ili krštenje ,1,0
treći odeljak stomak preživar ,1,0
milioniti deo sekunda ,1,0
verovanje u i zagovaranje monarhija kao politički sistema ,1,0
mitski grčki junak koji se boriti protiv Troja u Ilijada ,1,0
osinica ,1,0
imati više od jedan muž u isti vreme ,1,0
pustinja na Sinajskom poluostrvo na sever Egipat ,1,0
agens koji dovoditi do hemijski reakcija ,1,0
"žut trivalentan metal , redak lantanoid ",1,0
"prekinuti emitovanje , npr . o radio-stanicama ",1,0
biti koji neklasičan dijalekt latinski ,1,0
naučnik koji proučavati rast i gustina populacija i njihov vitalan statistika ,1,0
epitelijalna ćelija koji lučiti sluz ( mukus ) ,1,0
institucija niz korak kroz koji se prizivati pravni delovanje ,1,0
postepeno kretanje i formiranje kontinent ( kako što jesam opisan tektonika ploča ) ,1,0
kornjača . ,1,0
novina kao fizički predmet ,1,0
biti koji hidroksilno jedinjenje koji lako isparavati dobijen destilacija hidrokarbonata . ,1,0
vodič za turista ,1,0
neprekidan deo kružnica ,1,0
dvoje ljudi koji jesam u brak jedan s drugi . ,1,0
staviti nešto preko nešto drugi ,1,0
zaokupiti na prijatan ili zabavan način . ,1,0
ulješura ,1,0
u neki klasifikacija smatrati se podporodicom porodica Loranthaceae . ,1,0
tej ,1,0
obično sadržati kečap sa ren i sok od limun ,1,0
meso biti koji morski ili slatkovodni riba iz porodica Salmonidae ,1,0
pazariti kod ; poslovati sa ; biti mušterija ili klijent . ,1,0
"radnja koji prodavati lula , duvan za lula , cigara i cigareta . ",1,0
topao godišnji doba ; na severni hemisfera trajati od dug dan taj jesenji ravnodnevica . ,1,0
parazitski protozoa iz rod Plasmodium koji izazivati malarija kod ljudi ,1,0
poklapati se sa red Gymnophiona : vodozemac bez ud . ,1,0
European kinglet with a black-bordered yellow crown patch ,1,0
udarati neprestano . ,1,0
biti trudan sa ,1,0
zadnji strana mesnat delo ,1,0
neki protozoa koji imati providan peharasto telo sa retraktilnom stabljika ,1,0
dug i debeo kost ljudski kostur ; ići od kuk do koleno ,1,0
small usually brightly-colored viviparous surface-feeding fishes of fresh Or brackish warm waters ; often used in mosquito control ,1,0
oblik zamenica ili glagol koji se označavati govornik u dat diskurs ,1,0
nokat na palac ,1,0
jevrejski obred obrezivanje koji se izvoditi na dečak osmi dan po rođenje ,1,0
operativno ukloniti deo struktura ili organ . ,1,0
čepac ,1,0
"grana simbolički logika koji se baviti iskaz , njihov kombinacija i veznik koji ona povezujuz ",1,0
ostati jesam još samo da se doterati neki finesa u igra plaviti . ,1,0
poprimiti ili glumiti nečiji karakter . ,1,0
imati potpuno razumevanje nešto ; biti na vrh u neki domena znanje . ,1,0
uputiti na nešto . ,1,0
dvovalentan radikal CH2 koji se dobijati od metan ,1,0
blag italijanski beo sir ,1,0
velik porodica paprat koji jesam široko rasporstranjene u umeren i tropski područje . ,1,0
Količina koji moći da stati u boca . ,1,0
serijski štampač zakačiti za telegraf koji funkcionisati kao pisač mašina . ,1,0
Mesečinac . ,1,0
imati proslava . ,1,0
otrovan ( ali retko smrtonosan ) šumski gljiva . ,1,0
Zečevi i kunić . ,1,0
dostupan izvor bogatstvo ; nov ili rezervni izvor koji se moći koristiti kada jesam potreban ,1,0
izgovoren ili pisan zahtev da se učestvovati ili da se biti prisutan na nešto . ,1,0
"sistem mera za dužina , težina i trajanje . ",1,0
praksa obraditi zemlja ili gajenje stoka . ,1,0
pustinja na arabijski poluostrvo na jugozapad Azija ,1,0
Beloruki gibon ,1,0
grm iz porodica čempres s tvrd šiljast iglica ,1,0
pita u mali gutljaj . ,1,0
specijalista za lingvistika ,1,0
jesti obrok ; uzimati obrok ,1,0
riba sa spljošten telo : raža . ,1,0
siv ili beo ptica močvarica sa dug vrat i noga i obično sa dug kljuna . ,1,0
"preusmeravanje misao , osećanje i nagon sa jedan predmet ili osoba na drugi osoba ili predmet ; ljudi često koristiti pomeranje kada ne moći da ispoljiti svoj osećanje prema neki osoba na siguran način ",1,0
broj koji se deliti neki drugi broj . ,1,0
prikazivati se emitovanje svetlost kao zračenje ,1,0
"desiti se , dešavati se , događati se ",1,0
morski pacov i izumro vrsta . ,1,0
tvrd biseran seme azijski trava ; korste se kao perla . ,1,0
u grčki mitologija Muza pevanje i duhovan ples ,1,0
( parlamentaran procedura ) neki ko davati zvaničan zahtev ,1,0
glista čiji jesam cilindričan telo izdeliti i spolja i iznutra . ,1,0
evropski strnadica čiji jesam mužjak svetložut . ,1,0
"parčić hleb umočiti u jaje i mleko i pržiti ; prelivati se šećer , voće ili sirup ",1,0
Jelen lopatar . ,1,0
glavni grad Kamerun ,1,0
prestonica i glavna luka Tunis . ,1,0
u grčki mitologija boginja božanski odmazda i kažnjavanje ,1,0
dug vremenski period ,1,0
boja bled ili umereno siv ljubičast . ,1,0
stanovnik Austrija ili poreklo iz ona ,1,0
postupak klasifikovanje ili obezbeđivanje indeks da biti se neki stavak moći lakše pronaći ,1,0
končast produžetak nervni ćelija ,1,0
federacija pleme ( posebno američki urođenički pleme ) ,1,0
rasprostranjen širenje infektivan bolest ; mnogo ljudi jesam zaraziti istovremeno ,1,0
"serija rat između Francuska koji jesam predvoditi Npaoleon Bonaparta i saveznik - Engleska , pruski , Rusija i Austrija ; @card@ ",1,0
kokot i ? ? ,1,0
"slatkovodni riba mek kost , sa bezubum čeljust . ",1,0
glavni grad i luka Sejšeli ,1,0
slatkiš od čokolada ,1,0
"imati na glava dva nosni otvor ; ždrelo ime jesam uzan , koža gladak , glava ogroman , rožne ploča dugačak , grudni peraja širok i zubat , a leđni peraja nemati . ",1,0
familija pustinjski žbunje i drveće - uglavnom ? i ? ,1,0
uzica o koji jesam obesiti metalan teg koji pokazivati direktno na centar zemljin teža . ,1,0
služba u koji ljudi pevati himna i zajedno se moliti ,1,0
rezak list upotrebljavati se za salata . ,1,0
Štitasta vaš . ,1,0
glavni grad Ekvador ,1,0
setovati na nula ili početan pozicija ,1,0
šta koji poveriti ,1,0
"kvalitet koji činiti daa jesam nešto poželjan , vredan ili korisno . ",1,0
snažan član društvo ,1,0
"rod više ili manje naredni dvosemenjača , drveće , grmlje ili trava . ",1,0
kuvati ( kao sos ) ,1,0
"glagolski vreme koji se označavati radnja , stanje ili zbivanje koji hteti se ( iz ) vršiti posle vreme govorenje ili posle neki drugi vreme na koji se misliti ",1,0
"oženjen muškarac , ženin partner u brak ",1,0
postati manje . ,1,0
broj koji predstavljati veličina za koji se predpostavlja da imati fiksni vrednost u određenom matematički kontekst . ,1,0
evroazijski orhideja . ,1,0
velik noćni ptica grabljivica sa čupav uši . ,1,0
Sveže voće i povrće koji se uzgajati za pijaca . ,1,0
jedan iz klasa neki tvorevina . ,1,0
pečen jahnjeća rebro ,1,0
biti u stanje mirovanje ; biti u situacija koji se ne menjati ,1,0
Mužjak imati jesam plavkastocrn . ,1,0
rod iz familija Lymantriidae ; štetočina ( Lymantria značiti neki ko uništavati ) ,1,0
stanje zrelost ; pun razvoj . ,1,0
glavni grad Honduras ,1,0
sušen bakalar potopiti u ceđ pre kuvanje da biti postati želatinast ,1,0
izraziti dobar želja pri susret sa neki ,1,0
zvaničan jezik Finska ; pripadati balto-finskoj jezički porodica ,1,0
kancelarija i funkcija predsednik . ,1,0
dodatak ili susedni anatomski deo neki organ . ,1,0
rezak mesnat jestiv koren . ,1,0
postati suv ili suv . ,1,0
redak sos napraviti od fermentiranih zrno soja ,1,0
mreža u koji se hvatati riba i koji se potpom izvlačiti iz voda ,1,0
predmet pričvrstiti za jedan mesto ( posebno u domaćinstvo ) ,1,0
akumuliran zemlja i kamenje koji donositi glečer ,1,0
"ometati ili sprečiti ( napor , plan ili želja ) ",1,0
"zadobiti kakav prednost , kao što jesam bod itd . ",1,0
u rimski mitologija boginja izobilje i plodnost ; u grčki mitologija ona odgovarati Reja ,1,0
lignja ,1,0
ćelija koji jesam deo tumor ,1,0
Doći do odluka . ,1,0
"kućni aparat , obično električni , za tostiranje hleb ",1,0
akcija koji preduzimati grupa ljudi . ,1,0
Mirođija . ,1,0
vekna francuski hleb ,1,0
parazitski sporozoe koji formirati sporiti koji sadržati jedan ili više infektivan sporozoa ,1,0
"neki od mnogh izumro slon koji jesam živeti u leden doba ; ogomni , čupav , s dugackom izvinutom surla . ",1,0
prvi deo neki saopštenje ,1,0
iznenadan masovan strah i nespokojstvo zbog očekivan događaj ,1,0
kineski drvo koji rađati semenka iz koji se dobijati ulja . ,1,0
"onaj koji jesam poput paperje , vrlo mek ",1,0
dijagonalan matrica kod koji se sav element na dijagonala jednak ,1,0
redak kaša ili sup ( često ovsena kaša i voda začinjema meso ) ,1,0
verovanje u postepen prelazak sa kapitalizam na socijalizam demokratski sredstvo ,1,0
učenje po koji se sav pojaviti u priroda i društvo svoditi na mehanički kretanje materija ,1,0
kardamon ,1,0
"ogranak Sredozemnog morati izmađu Slovenija , Hrvatska , crn Gor i Albanija na istok i Italija na zapad ",1,0
buba-švabe ; u neki klasifikacija smatrati se zaseban red . ,1,0
rod velik zimzelen drveće sa mlečan tekstura . ,1,0
jedinjenje sumpor sa drugi element koji jesam više elektropozitivan . ,1,0
mali ptica pevačica koji ličiti na ševa . ,1,0
droplja ,1,0
praviti primedba ili žalba za sebe i ne na sav glas ,1,0
rožac ,1,0
prestonica Belorusija i zajednica nezavisan Država . ,1,0
projekt od ličan interes za neki ,1,0
sup ili paprikaš pomešan sa mahuna okre ,1,0
neki sisar-mesožder i grabljivac iz porodica pas koji obično loviti u čopor . ,1,0
biti koji strana lice ispod oči . ,1,0
italijanski rakija napraviti od ostatak grožđe nakon ceđenje ,1,0
organizacija stvoriti zbog poslovan poduhvat . ,1,0
vrlo velik fazan-neletač jugoistočni Azija koji se često gajiti kao ukrasni ptica . ,1,0
između ran ili kasan vremenski perioda ,1,0
tai jezik budista koji živa u dolina reka Mekong u Tajland i Laos ,1,0
"ugaoni daljina iznad horizont , posebno neki nebeski telo ",1,0
kalup obložiti keks ili mrvica i napuniti voće ili šlag . ,1,0
biti zaposliti . ,1,0
pšenični pahuljica uključivati ovas ,1,0
zaliv u Tiha okean između Aljaskog polusotrva i arhipelag Aleksandar ,1,0
predmet koji se istresati prašina iz tepih . ,1,0
"Jednogodišnja , dvogodišnji ili višegodišnji trava : ljutić , žbljaka . ",1,0
"pica sa paradajz , sir i kobasica ",1,0
Arachnid koji obično imati organ za proizvodnja svilen niti na zadnji delo telo ; oni presti niti da biti praviti gnezdo za jaje ili da biti praviti zamak za plen . ,1,0
priča o neki avantura ,1,0
koji odgovarati za svoj postupak . ,1,0
evropski reka koji se ulivati u Baltičko mora ,1,0
osvetljenje u prozračan ,1,0
staklen cev zatvoriti na jedan kraj . ,1,0
uzica načiniti od upleten vlakno ili žica . ,1,0
a commercial mix for making a caka ,1,0
dezinfikovati s hlor ,1,0
nadmoćan osećanje strah i zebnja ,1,0
ptica kreštalica južnoafrički i južnoazijskih predeo ,1,0
žena - stanovnik Engleska ili poreklo iz Engleska ,1,0
biti koji organ koji jesam uključiti u seksualan reprodukcija . ,1,0
označiti zvezdica ,1,0
vezati za pridev ; koji se stavljati ispred imenica koji modifikovati ,1,0
Ušati perajari : morski lav i morski medved . ,1,0
kobra . ,1,0
velik američki mačka koji podsećati na lav . ,1,0
drag ili puludragi kamen ugraditi u nakit ,1,0
zapis koji jesam u služba obožavanje božanstvo ,1,0
sloj ruditi između sloj kameni ,1,0
"isečen jastog pomešati sa Mornej sos , vratiti u ljuštura , prekriti rendanim sir i zapeći ",1,0
beo mineral ; ruda cink ,1,0
prost protein koji se nalaziti u rožastima tkivo i sočivo oka ,1,0
jedan od koncept koji se porediti ili povezivati u logički propozicija ,1,0
kopno koji spajati Severnu i Južnu Amerika ,1,0
glavni grad Namibija ,1,0
"Karakteristični deo lice čovek : oči , nos , usta i brada . ",1,0
jedanaesti slovo grčki alfabet ,1,0
"Ćelijska protoplazma , bez jedro . ",1,0
majak ,1,0
meso domaći svinja ili prase ,1,0
sfinkter koji okruživati ureter na izlaz iz mokraćni bešika . ,1,0
Brašno koji se dobijati od pšenica . ,1,0
hleb koji se pripremati sa kvasac i peći u zemljan pećnica u Indija ; obično jesam u oblik suza . ,1,0
pripadati ili se dešavati na ili blizu Zemljine površina . ,1,0
kanta u koji stajati đubar dok se ne izbaciti ,1,0
grana geologijae koji koristiti fizički princip za izučavanje osobina zemlja ,1,0
skidati težina . ,1,0
napuniti ili natovariti do kraj . ,1,0
set porcelan ili srebrnina za slušenje čaj ,1,0
"složen crn mineral , javljati se u granitskim pegmatitima ",1,0
religiozan osoba koji verovati da jesam Isus Hrist i koji jesam član neki hrišćanski denominacija ,1,0
mali marrow sličan krastavac ; obično jesam tamno zelen ,1,0
glavni grad Kiribati ,1,0
nameniti neki delo književnost u manje formalan stilo ,1,0
pasaž ili izraz koji se navoditi ili citirati ,1,0
"žut radioaktivan mineral ; ruda uranijum , radijum i vanadijuma ",1,0
Šolja iz koji se piti čaj . ,1,0
crvenkast smeđ evropski sova koji imati okrugao glava i crn oči . ,1,0
struktura u šupalj organ ( na primer srce ) koji sa preklop osiguravati jednosmeran protok fluid kroz ona ,1,0
"imati težina ; imati važnost , nositi težina . ",1,0
kuhinjski aparat za kuvanje kafa ,1,0
"mali ljubak jelen evroazijski šuma , imati mali viljuškaste rog . ",1,0
mali ptica koji živa blizu zemlja ; na nnogama imati četiri prst koji jesam tako namestiti da dozvoljavati hvatanje za prečka ; mlad jesam bespomoćan . ,1,0
mali odrezak seći od debeo kraj goveđi pečenica ,1,0
osoba čiji politički pozicija odgovarati politički centar ,1,0
"stanovnik Tadžikistan i okolni područje u Uzbekistan , Avganistan i Kina ",1,0
napraviti ponuda ; u sav vrsta pravni dogovor ,1,0
stanovnik severni delo malajski poluostrvo i Malezija ,1,0
crven ili crveno-žuta američki jabuka za jela ,1,0
Čin pružanje odobravanje i podrška . ,1,0
halofile u slan sredina kao što jesam Mrtvo mora ili slan zemljište ,1,0
"kontinentalan zemlja u centralni Afrika , na severoistočni oblai jezero Tanjganjika ",1,0
"vreme fizički formiranje i razjoa zemlja , posebno pre nastanak čovek . ",1,0
dimak ; rasprostraniti na severni hemisfera . ,1,0
otvor koji dozvoljavati izlaženje . ,1,0
krst čiji jesam krak u oblik trougao ili strelica koji pokazivati ka centar ,1,0
velik biftek od debeo kraj pečenica sa koska u oblik slovo Ti velik parče file ,1,0
zakon donositi ili šta zakonodavnim put sprovoditi ,1,0
uvesti neki kao imigrant ili ga poslati da biti imigrant . ,1,0
"reka u Italija , ulivati se u jadranski mora ",1,0
grupa umetnik koji se slagati o neki opšti princip . ,1,0
Mlečnobeli ili sivkast prozračan komad kvarcati . ,1,0
ugraviran posveta ,1,0
Kućni sluga . ,1,0
"u neki klasifikacija smatrati se podporodicom ( Sylviinae ) porodica Muscicapidae : maslinica , ? ? ",1,0
mesnat deo ljudski telo na koji se sediti . ,1,0
velik kornjača . ,1,0
dužina zatvoriti kružan linija ,1,0
sud koji jesam obično plesti i imati ručak . ,1,0
Uložiti novac na ishod neki situacija . ,1,0
fenomen koji karakterisati postepen promena kroz niz stanje . ,1,0
kafa koji se praviti od fino samleven pržen zrno kafa . ,1,0
prethodno obaveštenje ( obaveštenje unapred ) obično u pisan forma o namera povlačenje iz sporazum ili odustanak od ugovor ,1,0
supstancija koji se emitovati ili ispuštati ,1,0
grizti po malo ,1,0
služba voditi u kapela ,1,0
protozoa koji imati flagele ( bič ) ,1,0
"raširiti , razbacati ili podeliti ",1,0
tri velik ostrvo i više manjiti u Indijskom okean između Mozambik i Madagaskar ,1,0
"vrsta italijanski sir ; poznati jesam pod naziv "" plav italijanski sir "" ",1,0
telo koji imati konačan masa i unutrašnji struktura ali zanamardljive dimenzija . ,1,0
sociolog koji jesam stručan za antropologija ,1,0
"razgranati , često ukrasiti rasvetni telo koji visiti sa plafon . ",1,0
mrav ,1,0
pomorandža bez semenka koji na sebe imati mali sekundaran plod nalik pupak ,1,0
pojava iz gramatika latinski - imenica i njen modifikator koji funkcionisati kao modifikator rečenica ,1,0
"izazvati ljutnja , bes . ",1,0
Mašin koji umeće klamfe u list papir da biti ona spojiti . ,1,0
"plav riba sličan srdela i skuša , usta uzvinutih prema gore . ",1,0
pikantan dresinzi za salata ; postojati dva vrsta dresinga : francuski ili sirćetni i kremasti ,1,0
obmotati sa nešto da biti se prekriti ili zatvoriti . ,1,0
kuplet sačiniti od dva ritmički stih u jampski pentametru pisati u uzvišen stilo ,1,0
"krupan krvoločan zver iz Afrika i Indija sa žutosmeđ krzno , mužjak imati velik griva . ",1,0
goveđi odrezak od pečenica ,1,0
posmatrati s pažnja ; upraviti nečiji pogled . ,1,0
zagovornik izolacionizam u međunarodan pitanje ,1,0
tradicionalan priča usvojiti kao istorija ; služiti da objasniti svetonazor ljudi ,1,0
burito puniti goveđi meso ,1,0
neki ko imati master sa kakav akademski institucija ,1,0
morski riba vrlo ukusan meso sa dva zlatan pruga iznad jedan oka . ,1,0
"kritički studija ( kao , na primer , delo neki pisac ) ",1,0
katren sačiniti od dva deseterac pisati uzvišen stilo ; šema rima jesam abab ,1,0
konstrukcija koji imati krov i zid i stajati manje-više trajno na jedan mesto . ,1,0
jedan od velik afrički i svetski reka ; teći kroz Kongo ka južnom Atlantik ,1,0
"dug engleski reka , ploviti na istok , kroz London ka Severnom mora ",1,0
"vertikalan dimenzija , udaljenost od osnova do vrh nešto . ",1,0
glavni lik u literaran delo ,1,0
"akumulirati bogatsvo u oblik noca , nakit , sil . ",1,0
onaj koji jesam odrediti mesto u skala na osnova procena ili rang ; ,1,0
"Poljska stenica , prav stenica ; uključivati podred Heteroptera ( prav stenica ) i Homoptera ( cikada , cvrčak ) . ",1,0
rasprostranjen porodica trava i grmlje ,1,0
produžiti postojanje na dug vremenski period ,1,0
AO ,1,0
konj koji vući plug . ,1,0
vilinski konjica i ? ,1,0
boja između rozikast i svetlonarandžaste ,1,0
putovanje na svet mesto . ,1,0
govorni zvuk koji jesam pratiti zvuk vokalan žica ,1,0
operacija s tačno jedan operandom ,1,0
izmišljen mesto velik bogatstvo i mogućnost ; istraživač jesam ga tražiti u Južnoj Amerika u XVI vek ,1,0
biti u odbrambeni položaj ; delovati protiv napad . ,1,0
skup reč koji ispoljavati isti svojstvo u pogled fleksivnih oblik i distribucija ,1,0
rakun ; ? coatis ; ? cacomistles ; ? kinkajous ; i ponekad panda . ,1,0
čvrst rastvor kod koji jesam alfa gvožđe rastvarač ,1,0
koji odstupati od opšti ili uobičajen poredak ili vrsta ,1,0
Čin koji se neki ili nešto remetiti ; pokretati nešto . ,1,0
nakratko zatvoriti oči . ,1,0
sudski dokument koji se lice pozivati na sud da odgovoriti na optužnica ( optužba ) ,1,0
"esej , članak ( posebno onaj napisati kao zadatak ) ",1,0
jela u dubok posuda koji se praviti od meso ili povrće ili gulaš sa knedla ,1,0
ukupan količina ,1,0
jedinica sa politički odgovornost ,1,0
"smatrati se osnovni odbrana , pri koji se ispoljavati suprotan osećanje ili impuls od onaj prvobitan ; osećanje i reakcija koji proizilaziti iz reaktivan formacija često jesam prekomeran , uporan , nesrazmeran situacija i okolnost ; osoba se ponašati potpuno suprotno od onaj kako biti zaista želeti , a da taj jesam ni svestan ",1,0
olovka koji u sebe sadržati uložak sa mastilo ,1,0
"čestica za koji vagati Boze-Ajnštajnova statistika , ali za koji na vagati Paulijeva princip isključenje ",1,0
Četvrta koordinata koji jesam potreban uz tri prostorne da biti se specifikovati neki događati . ,1,0
šta razdvojiti u njegov sastavni deo ,1,0
Noćna ptica trkačica sa Novog Zeland koji imati dug vrat u jak noga ; jedini preživeo predstavnik redati Apterygiformes . ,1,0
mlad devojka koji spašavati od zao maćeha i zao sestra dobar vila i princ ,1,0
metal koji jesam otporan na korozija ili oksidacija . ,1,0
osnova na koji se nešto temeljiti . ,1,0
velik transportni sredstvo koji predvideti da ga vući drugi vorilo ( kamion ili traktor ) ,1,0
Markovljev proces kod koji jesam parametar diskretan vremenski vrednost ,1,0
jato prepelica ,1,0
makromolekularni produkt polimerizacija propilena ; predstavljati tvrditi termoplastični polimer ,1,0
uzrokovati ili dozvoliti da ( tečan supstanca ) teći ili isticati iz kakav posuda ,1,0
pojedini zvučan jedinica jezik bez obzir na taj da li jesam fonema neki jezik ili jesam . ,1,0
"u računarstvo , čip sa memorija iz koji moći samo da se čitati koji moći da se obrisati ultravioletni svetlo i da se programirati nov podatak ",1,0
gljiva iz rod Lepiota . ,1,0
lako stupati u hemijski reakcija ; ,1,0
"endivija širok lišće koji se uzgajati na smanjen svetlost kako biti oblikovati uzan , beličast glavica ",1,0
stavljanje nešto ( kao književan delo ili zakonodavni predlog ) u prihvatljiv forma ,1,0
mali glodavci : dikobrazi ; pacov ; miš ; veverica ; ? marmots ; ? beavers ; ? gophers ; ? voles ; ? hamsters ; zamorac ; ? agoutis . ,1,0
red protocista ,1,0
slikovnica za deca sa crtež namenjen za bojenje ,1,0
ulica koji jesam na jedan kraj zatvoren i nem prolaz ,1,0
Mesec koji dolaziti posle oktobar a pre decembar u kalendar . ,1,0
"koji se ticati Gabon , njegov stanovnik i kultura ",1,0
pre-mikenova civilizacija na kikladski ostrvo u južnom Еgejskom mora ,1,0
pretrpeti gorenje . ,1,0
dekorisan kolač koji se služiti na rođendanski zabava ,1,0
"meso malde kokoška srednji veličina , pogodno za prženje ",1,0
vreme koji pokazivati časovnik . ,1,0
pododeljak pisan delo ; obično numerisati i nasloviti ,1,0
"tajna ( metoda , uređaj ili formula ) koji proizvođač davati prednost nad konkurencija ",1,0
"mali , tanak riba dug oko 25cm , telo ona jesam prekriti pločast krljušt ; uglavnom živiti u dubok voda severni Pcifika . ",1,0
neki ko pokušavati da probrati drugi u drugi vera ili dkotrinu . ,1,0
"u nečiji prilika , mogućnost ",1,0
zaliv Crnog morati između Rusija i Ukrajina ,1,0
"sferni ili elipsoidne uglavnom aeroban eubakterije koji proizvoditi žut , narandžast ili crven pigment ; obuhvatati forma koji proizvoditi toksin a isto tako i neškodljiv komensale i saprofite ",1,0
meso školjka sa tvrd ili mek ljuska ,1,0
Čvorci iz star svet . ,1,0
koji seksualno privlačiti pripadnik suprotan pol . ,1,0
"u grčki mitologija bog morski dubina , otac Nerej ",1,0
"fibrozno tkivo u vida školjka koji odvajati dva glavna delo mozak , velik mozak i mali mozak , cerebrum i cerebelum ",1,0
prestonica i najveć grad Ukrajina ; velik proizvodni i transportni centar . ,1,0
napustiti fizički život i izgubiti sav telesni funkcija i atribut koji se neophodan da biti se održati život . ,1,0
"lak srebrn beo bivalentan metal ; u čist oblik gora sjajan beo plamen ; u priroda se ne javljati čist već u kombinacija , kao magnezit , dolomit , karnalit , itd . ",1,0
( o kosa ) koji imati talasast kosa ; ,1,0
zao postupak ,1,0
napraviti rupa u nešto ili izmedžu nešto da biti se lakše odvajati . ,1,0
glavni i velik grad Mongolija ,1,0
prekrivati zemljište malčem ,1,0
radioaktivan element koji se dobijati bombardovanje plutonijuma neutron ,1,0
"u grčki mitologija vrhunski bog dok ga Zevs jesam zbaciti ; sin Uran i Gej , odgovarati on rimski bog Saturn ",1,0
ples sa srednji istok u koji igračica prav pokret kuk i stomak . ,1,0
"proces prolivanje suza , koji oično pratiti jecaj i drugi neartikulisan zvuk . ",1,0
Događaj koji se desiti kada nešto preći iz jedan stanje u drugi . ,1,0
pokretati ili povlačiti uz nagao pokret . ,1,0
dužinski jedinica koji jesam jednak jedan dvanaestina stopa ,1,0
"osobina , svojstvo onaj što jesam konkavan ",1,0
Ušati perajar južne hemisfera ; loviti se zbog skupocen krzno koji jesam poznati pod ime silskin . ,1,0
paralela oko severni odnosno južnog pol ,1,0
"neki od razlicitih biljka iz porodica Gentianaceae , posebno rod Gentiana , Gentianella i Gentianopsis . ",1,0
neki ko verovati u postojanje stvarnost izva ljudski poimanje ,1,0
opteretiti psihološki ili mentalan ,1,0
amblem kompanija ,1,0
prestonica Moldavija . ,1,0
usmeriti ili postaviti ; tražiti odgovor na šta ,1,0
radnja u koji se prodavati cveće i ukrasni bilje . ,1,0
remain in platac ; hold still ; remain fixed Or immobile ,1,0
pokrenuti sila ,1,0
biljka povijuša sa tamnocrven bobica ( kada jesam potpuno zreo ) ; iz Indija i Šri Lanke ; prihvatiti u severni Burma i Asamu . ,1,0
porodica drveće i žbunje iz razred Parietales . ,1,0
"tipski rod porodica Viscaceae : zimzelen grm , parazit na drvo , posebno hrast , jabuka , topola . ",1,0
Završetak ili uništenje unija . ,1,0
Mesec koji jesam između maj i jul . ,1,0
napasti izneneda . ,1,0
ukuvan voće napraviti od želiranog voćni sok . ,1,0
ptica koji jesam još mlad . ,1,0
Mesec koji dolaziti posle februar a pre april u kalendar . ,1,0
sakupljati se . ,1,0
"oblikovati , formirati ili unaprediti nešto . ",1,0
imovina koji jesam iznajmiti ili pred iznajmljivanje . ,1,0
riba kod koji jesam skelet kalcifikovan ali jesam pretvoriti u kosti . ,1,0
istorijski doba koji imati izraziti karakteristika . ,1,0
"posebno označiti , istaknuti ",1,0
krvni sud koji odvoditi krv iz srce u telo . ,1,0
muškatni jelen ,1,0
električni frižider ( trgovački naziv Deepfreeze ) u koji se hrana zamrzavati i skladištiti u dug vremenski perioda ,1,0
glavni i jedini grad San Marina ,1,0
tanak šunka dimiti na orahovina ; taman crven meso ,1,0
"velik kruškolik voće sličan grejpfrut , ali sa grub suv pulpa ",1,0
u koji nem život . ,0,1
algonkinski jazik koji govoriti narod Arapaho ,1,0
"velik , obično metalan , posuda za gas i tečnost . ",1,0
neki od mnogi vrsta kupus . ,1,0
kao diktator vladati ,1,0
Žena koji jesam roditi dete ( koristiti se i za obraćanje sopstven majka ) . ,1,0
teleći mozak koji se pripremati kao hrana ,1,0
Čovek koji se jesam ženiti . ,1,0
rod familija Pelecanidae . ,1,0
any of numerous shrubs Or herbs Or vines of the genus Solanum ; most ar poisonous though many bear edible fruit ,1,0
"u telekomunikacija , frekvencija uzorkovanja u jedinica vreme ",1,0
iskazati se : insistirati da se sopstven mišljenje i prava poštovati ,1,0
"Komad nameštaj nalik orman sa vrata , polica i ladica ; za smeštanje i izlaganje . ",1,0
zamisliti neki ideja . ,1,0
redni broj element u Mendeljejevoj tablica element ; jednak jesam broj proton u jezgra ili broj elektron u neutralan stanje atom ,1,0
vremenski period tokom koji nešto morati da se uraditi ili završiti ,1,0
"biti kakav ornamentalan obrazac ili dezen , na primer u vezenje . ",1,0
grana filozofija koji analizirati princip i procedura neophodan za vršenje istraživanje u određenoj disciplina ,1,0
izazvati patnja ,1,0
u grčki mitologija princeza Kolhida koji jesam pomoći Jason da oteti zlatan runo od njen otac ,1,0
