X,Predicted,Real
biti zaokupiti crtanje ,1,0
član bivši politički partija u sjedinjen Državama koji jesam zagovarati jak centralizovan federalni vlada ,1,0
osetiti zvuk putem čla sluh . ,1,0
koegzistirati sa podklasa Metatheria . ,1,0
škola koji pružati praktičan stručan i tehnički obuka ,1,0
verski praznik koji padati u razneti dan u različit godina ,1,0
Trčati ili kretati se veoma brzo ili užurbano . ,1,0
Društvena pripitomljen pčela koji proizvoditi med . ,1,0
prepoznatljiv simbol . ,1,0
zakrivljen komad elastičan drvo sa napet kabao za izbacivanje strela ,1,0
Čvrsti spoljašnji ugao zgrada ; posebno onaj koji nastajati od ugaoni kamen . ,1,0
posuđe za kuvanje ,1,0
neki obučiti u sastavljanje bibliografija ,1,0
čin izražavanje neodobravanje ( naročito sam sebe ) ,1,0
rasti po cena ili nivo . ,1,0
pokrivač koji se širiti preko trpezarijski sto ,1,0
"koji služiti da povezati dva , po konstrukcija isti , gramatički konstituent ",1,0
beo arktički strnadica ,1,0
osoba koji zagovarati ekonomski teorija slobodan tržište kao glavnog regulator u ekonomija ,1,0
koji se odnositi na govorni osobina koji obuhvatati više od jedan govorni zvuk ,1,0
lek koji uništavati virus ,1,0
koktel napraviti od džin ( ili vodke ) sa suv vermut ,1,0
ruka ili neki predmet izazvati udarac . ,1,0
odrasti ženski osoba ( nasuprot odrastao muški osoba ) . ,1,0
Čin užurban kretanje na nepažljiv način . ,1,0
"samoglasnički zvuk čiji izgovor počinjati blizu artikulacionog položaj za jedan samoglasnik , pa se okrenuti prema položaj za drugi ",1,0
jedan od dva antipodan tačka u koji Zemljina osa rotacija prodirati kroz Zemljinu površina . ,1,0
neki od brojni rak sa vrlo dug noga i mali trouglast telo . ,1,0
poneti nešto ili neki sa sebe negde . ,1,0
organ ženka sisara koji lučiti mleko koji se hraniti mladunac . ,1,0
nameravan ideja . ,1,0
veoma jako zreo piva koji se tradicionalno praviti u jesen i čuvati se preko zima kako biti se piti na proleće ,1,0
anis ,1,0
deo telo kičmenjak između toraksa i karlica . ,1,0
Čin sklanjanje iz služba ili zaposlenje . ,1,0
praviti se od fermentisanog med i voda ,1,0
okrenuti se od ; odustati ,1,0
Jedina plodan ženka u kolonija društven insekt kao što jesam pčela i mrav i termit ; njen funkcija jesam da ležati jaje . ,1,0
levi stranica knjiga ,1,0
dovesti do kraj ili zaustaviti . ,1,0
srednji vrednost n vrednost koji se izračunavati kao aritmetički sredina njihov recipročan vrednost ,1,0
"uređaj za prikazivanje ulazni signal kao slovo na ekran , obično imati tastatura ",1,0
mera izglednosti neki događaj ,1,0
iskakanje kost zglob iz čašie ,1,0
zabeležiti pokret u ples pomoću sistema znak ,1,0
cilindar kalcijum karbonat koji se izdignuti is pod krečnjački pećina ,1,0
"uzrokovati ili narediti da se preneti , usmeriti ili odaslati na drugi mesto . ",1,0
akumuliran zemlja i kamenje koji donositi glečer ,1,0
"onaj što jesam u saglasnost s norma ili što činiti norma ( standard , socijalan norma , ird ) . ",1,0
materija kao staklo ili porculan koji imati neznantnu električni ili toplotni provodljivost . ,1,0
forma ili metrički kompozicija pesma ,1,0
Desetokraki ljuskar ( nalik škamp ) sa dva para klješta ; većina jesam jestiv . ,1,0
pica sa debeo korica ,1,0
preliminaran verzija pisan delo ,1,0
muzičar koji svirati ksilofon ,1,0
politički teorija koji propagirati kolektivno vlasništvo u besklasan društvo ,1,0
gramatički odnos koji stvarati prelazan glagol ,1,0
jedan red dikotiledona iz podklasa Asteridae ; imati sprotno lišće i unutršnji složen ovarijum . ,1,0
proces zatvaranje ( kao u kapsula ) ,1,0
"imati početak , u vremenski , prostornom ili vrednostan smisao ",1,0
"hrskav , začinjen pileći krilce ",1,0
biti podvrgnuti promena ili razvoj ,1,0
lak konj koji se gajiti samo za jahanje . ,1,0
koji pokazivati ili izazivati veselje i zadovoljstvo ,1,0
oblik salmonela koji izazivati trovanje hrana kod ljudi ,1,0
kontinentalan ustavan monarhija u južnoj Afrika ,1,0
muški valdar imperija ,1,0
alhemičar iz germanski legenda koji jesam Mefisto prodati duša u zamena za znanje ,1,0
pozicija u druđtvenoj hijerarhija . ,1,0
proziran tečnost bez miris i ukus . ,1,0
kukuruz . ,1,0
ne kvariti se niti truliti . ,1,0
ploča koji jesam izgravirana ,1,0
"duguljast paprika , crven ili zelen , pogodan za turšija i pečenje . ",1,0
smatrati vredan . ,1,0
operativan sistem koji jesam na disko ,1,0
"an amber , watery fluid , rich in proteins , that separates out when blood coagulates ",1,0
Učiniti sav što jesam potrebno za preduzimanje neki posao . ,1,0
sat s klatno koji se nalaziti u visokm i skom drven kućište ,1,0
postupak koji se neki stanje od faktički pretvarati u pravni ( zakonit ) ,1,0
obavljati dužnost ili držati položaj ; služiti u poseban funkcija ,1,0
staviti ili ubaciti u nešto . ,1,0
uređaj koji preplitati dva ili više aktivnost ,1,0
Žena koji jesam zadužiti za nega i lečenje u medicinski ustanova . ,1,0
ulica po koji se vozilo kretati u oba smer ,1,0
Rukovođenje nadgledanje obavljanje operacija osoba ili grupa . ,1,0
kratak opisni pesma o seoski ili pastirski život ,1,0
redak kaša ili sup ( često ovsena kaša i voda začinjema meso ) ,1,0
nerv koji sprovoditi impuls do mišić ili žlezda ,1,0
"učiniti da neki prihvatiti odrediti stav , verovanje ili pravac delovanje ",1,0
osoba sa neobičan ili čudan ličnost ,1,0
voće ( pogotovo breskva ) čiji jesam meso čvrsto obaviti oko koštica ,1,0
diplomiran student koji imati zaduženje u nastava na fakultet . ,1,0
"koren rog jesam on korast ispucao , zadebljao i proširen ; ugrožen vrsta u Afrika . ",1,0
proces štampanje sa površina na koji zona za štampanje jesam uzdignuti već upijati mastilo ,1,0
preklopni prenosni lestvica koji na vrh imati šarka ,1,0
mentalan čin koji se u potpunost odvijati u domena um ,1,0
proliti tečnost po nešto ,1,0
praviti antilopa ; ? cattle ; bik ; ovca ; koza . ,1,0
poznat univerzitet u Konektikat ,1,0
star kraljevtvo na sever Mesopotamija koji se danas nalaziti u Irak ,1,0
prevlaka na severoistok Egipat koji povezivati Egipat i Afrika ,1,0
"rapav , crven ili braon promena na koža nastao usled preteran izlaganje koža sunce . Najčešća kožan prekanceroza , lokalizovati na fotoeksponiranoj koža iz koji se neretko razvijati spinocelularni karcinom . ",1,0
hleb koji se pripremati sa kvasac i peći u zemljan pećnica u Indija ; obično jesam u oblik suza . ,1,0
"vereme kada nešto raditi i na raspolaganje jesam , npr . mašina ili fabrika ",1,0
mali bezbojan ptica koji ličiti na lastavica i zapaziti jesam zbog brz leto . ,1,0
teren na koji se igrati tenis ,1,0
stanje dubok obuzetost ,1,0
eksplozivan naprava koji eksplodirati pri kontakt ; napraviti da uništavati voyila ili brod ,1,0
"razbiti u deo ili komponenta , izgubiti kohezija ili jedinstvo . ",1,0
Veštačka hrpa ili nasip obično od zemlja ili kamenje . ,1,0
i u metaforički značenje ,1,0
"upravljati nečiji tokom , nadgledati ili kontrolisati . ",1,0
Čija jesam pozicija ili položaj uspravan . ,1,0
"koji imati potreban sposobnost , veština ili znanje da nešto uraditi . ",1,0
spisak kod koji hteti se poslednji nabavljen stavak prodati prvi ,1,0
dati instrukcija ili uputstvo za neki zadatak . ,1,0
Načiniti napet . ,1,0
biti difuzan ,1,0
uputstvo ili savet po pitanje odluka ili tok radnja ,1,0
( računarstvo ) prozor za aktivan aplikacija ,1,0
o anoda ili se ticati anoda ,1,0
koji se dešavati svaki godina ili jesam naplativ svaki godina . ,1,0
onaj što imati masa i zauzimati prostor . ,1,0
grana biologija koji proučavati životinja ,1,0
Zvanična valuta koji izdavati vlada ili nacionalan banka . ,1,0
vlasnik mlekara ili onaj ko u ona raditi i voditi jesam . ,1,0
zona lišen materija ,1,0
parazitski bičari u probavni ( gastrointestinalni ) ili urogenitalnom trakt kičmenjak i beskičmenjak kao i kod ljudi ,1,0
poboljšati čiji položaj ,1,0
organizacija izvođač i pridružen osoblje ( posebno pozorišni ) . ,1,0
materijal koji trebati da se štampati ; isključivo grafički materijal . ,1,0
metalan kontejner za čuvanje suv hrana kao čaj ili brašno . ,1,0
provodnik koji se koristiti da ostvariti kontakt se neki delom kolati ,1,0
tvrd spoljašnji omotač oko nešto . ,1,0
ptica koji nastanjivati priobalan voda i otvoren okean : galeb ; pelikan ; ? gannets ; kormoran ; albatros ; ? petrels ; etc. ,1,0
( klasičan mitologija ) zmija ( ili gušter ili zmaj ) sposoban da ubiti dah ili pogled ,1,0
neki od mnogobrojan leptir bledeti boja koji imati tri para dobro razvijen noga . ,1,0
Običan evropski jednogodišnji neven . ,1,0
ukloniti . ,1,0
Predavač u škola ispod nivo koledž . ,1,0
"osoba koji ulagati kapital u posao , posebno velik posao . ",1,0
"sprava koji prav kopija kucan , pisan ili crtan materijal . ",1,0
"Uobičajeni evroazijski ljiljak ; danju mirovati po napušten prostorija , dockan izlaziti u lov ; svađa se sa drugi ljiljak . ",1,0
glavni satir u služba Bahusovoj ; otac Dionisijev ; obicno se predstavljati kao veseliti pijanac koji jahati na magarac ,1,0
"u psihoanaliza nesvestan proces u koji se dva ideja ili slika kombinovati u jedan simbol , posebno u san . ",1,0
Crvenosmeđi mesožder nalik rakun iz star svet ; u neki klasifikacija nemati nikakav veza sa džinvskom panda . ,1,0
bogomoljka ,1,0
država na Maršalskim ostrvo pod prtektoratom SAD-a ,1,0
Društveni odnos koji zahtevati vlast ili moć . ,1,0
sadži hemijski povezan fosforni kiselina ,1,0
zvečarka ,1,0
"mali zver sa crnm griva ; živiti u srednji Afrika ; danju spavati , a noću loviti . ",1,0
skup oznaka i pravilo za njihov korišćenje ( u sklad sa SGML-om ) u razvoj hipertekstualan dokument ,1,0
profesionalno oceniti rad kolega ,1,0
poslati koji poruka ,1,0
"rasa zdepast pas kratak dlaka sa četvrtast njuška , razvijen u Nemačka . ",1,0
postati zatvoren . ,1,0
struktura u koji životinja legnuti jaje i leći svoj mlad . ,1,0
postati sličan po zvuk ,1,0
biti šta što se neki dugovati . ,1,0
pozicija savetnik . ,1,0
jedan od četiri veličina koji jesam osnov sistema merenje . ,1,0
varijantni fonološki reprezentacija morfema ,1,0
svaki član para homologih hromozom se nezavisno odvajati od član drugi par tako da se dobiti rezultat nasumičan ,1,0
poluostrvo između crven mora i persijski zaliv ,1,0
"insekt koji imati kožnat prednji krilo , opnast zadnji krilo i organ za žvakanje u usta . ",1,0
instrument za izvršenje smrtan kazna ( pogubljenje ) koji se sastojati od drven ram gde se izvršavati smrtan kazna vešanje ,1,0
napraviti pisan zabeleška . ,1,0
marabu . ,1,0
okluzivni Konstant koji nastajati usled usisavanje vazduh u usta ( kao u Bantu ) ,1,0
osloboditi led ,1,0
javan put koji obično imati trotoar i koji prolaziti kroz naseljen mesto ,1,0
Određeno okruženje u život . ,1,0
Čin koji se nešto činiti čistiti . ,1,0
Čin zagađivanje . ,1,0
dobiti ,1,0
neki ko uzgajati voće zbog prodaja . ,1,0
jednačina u koji se jevlja eksponencijalan funkcija promenljiv ,1,0
koji strana držati ; uz koji stati ; za koji snažan podrška izraziti ,1,0
otvor za vrat ; deo odeća blizu otvor za vrat . ,1,0
pauk ,1,0
deljenik razlomak . ,1,0
brinuti o sav spoljašnji izgled . ,1,0
materijal u nuklearni reaktor koji apsorbovati radijacija ,1,0
specijalista za onkologija . ,1,0
uzeti nešto ; doći u posed nešto . ,1,0
evropski slatkovodni riba sa pljosnat telo i srerkastom krljušt ; jesam mnogo vredan za ishrana . ,1,0
mali deo koji se odvojiti od celina ,1,0
"odvojiv brava koji imati šarnir sa šarka koji se moći provući kroz alka u lanac , posle šta se zatvarati ",1,0
zamenica koji izdvajati određenu stavak ili stavak od drugi član isti klasa ,1,0
Tačka u koji se tri površ sreća ili presecati . ,1,0
sterilan mrav ili termit bez krilo koji imati velik glava i jak čeljust prilagoditi za odbrana kolonija ,1,0
biti zahvatiti vatra ili bolest ,1,0
( gramatika ) rečenični konstituent koji se označavati onaj na šta delovati radnja ,1,0
srednji region telo artropoda odnosno zglavkar između glava i trbuh ,1,0
"membrana , kakav jesam ćelijski membrana , koji dozvoljavati da neki molekul kroz ona prolaziti , ali ne sav . ",1,0
konstruisan objekt ; kompleksan konstrukcija ili entitet . ,1,0
Lini koji obrazovati rub odeća oko vrata . ,1,0
obožavanje svetac ,1,0
"ući u ( voz , autobus , brod , letelica itd ) ",1,0
Uključuje kukavica i ? ? ,1,0
imovina na raspolaganje u proizvodnja nov imovina ,1,0
uputiti na nešto . ,1,0
uzrokovati da nešto negde otići ,1,0
kognitivan proces razumevanje pisan lingvistički poruka ,1,0
biti ili činiti osnova . ,1,0
staviti ulog . ,1,0
popis u koji hteti se star stavak ( ona koji jesam prvi nabavljena9 prvi prodati ,1,0
deo ćelija koji sadržati DNA i RNA i odgovoran jesam za arst i reprodukcija . ,1,0
organ za promena mesto i ravnoteža kod riba i neki drugi voden životinja . ,1,0
grčki pratilac i pomagač apostol Pavao ,1,0
čin stalan ili privremen bivanje na neki mesto ,1,0
pozorišni oblast koji se nalaziti izvan vidan polje publika ,1,0
poseći šuma ,1,0
dioda koji emitovati svetlo ,1,0
strm visok obronak ili stena ,1,0
uzrokovati ili dozvoliti da ( tečan supstanca ) teći ili isticati iz kakav posuda ,1,0
kola koji umeti nazad nešto od izlaz u ulaz sistema ,1,0
Snabdeti nešto ili dobaviti nešto . ,1,0
"kvalitet koji činiti daa jesam nešto poželjan , vredan ili korisno . ",1,0
javno ili službeno najaviti ,1,0
organizacija branilac koji obezbeđivati otpor protiv napad . ,1,0
zatvoren mora na sever Kanada ,1,0
Štuka severni hemisfera . ,1,0
uvod u pozorišni komad ,1,0
"odluka ili komad sa zakonski važnost , koji jesam ući u susdski zapis ( kao da ona jesam izdati sud ili sudija ) . ",1,0
iskaz za koji se pretpostavljati da jesam tačan i iz koji se moći izvoditi zaključak ,1,0
uzak prevlaka koji povezivati malajski poluostrvo i azijski kopno ,1,0
držati u sebe ,1,0
rastresit zemlja bogatati organski materija ,1,0
Aktivanost koji jesam usmeriti ka taj da se nešto uraditi . ,1,0
potamniti i učiniti hrskav pod uticaj toplota . ,1,0
zbirka basna za koji se verovati da ona jesam napisati Grčki pripovedač Ezop ,1,0
ispuniti ili anulirati dug ,1,0
trag tačka čiji smer kretanje se menjati . ,1,0
Poluga koji se pokretati noga . ,1,0
"koji jesam u sklad sa fiksiran redosled , procedura ili princip . ",1,0
kombinovati u jedan . ,1,0
( filozofija ) doktrina prema koji jesam znanje i vrednost ograničiti i zavisiti od subjektivan iskustvo ,1,0
pozorište u koji se izvoditi oprati ,1,0
prouzrokovati da se šta kretati oko svoj centar kako biti se drugi strana moći videti ,1,0
karakter koji služiti da označiti unakrstan referenca ili fusnota ,1,0
neki ko praviti ili popravljati odeća . ,1,0
Lovački pas dug dlaka . ,1,0
instrument koji mera atmosferski pritisak . ,1,0
kuhinjski pribor ( daska ili ručak ) sa žica za sečenje sir . ,1,0
"prav pacov , miš i srodan glodar . ",1,0
"nekoliko mišića koji izazivati drugi povezan struktura kako biti postati zategnut , napet ili čvrst . ",1,0
ženski prezime pre brak ,1,0
dugotrajan bombardovanje britanski grad od strana nemački avijacija u druga svetski rat i bitka u vazduh koji jesam taj pratiti ,1,0
amfioks ,1,0
Čvrsta supstanca u oblik mali slobodan čestica ; čvrst materija koji jesam pretvoriti u prah . ,1,0
svetac kolektivno . ,1,0
jestiv grudni žlezda životinja ,1,0
doktrina ili verovanje u postojanje bog ili bog ,1,0
Čin rođenje dete ,1,0
sudski nalog koji se nalagati vraćanje zemlja zakonski ( zakonit ) vlasnik ,1,0
specijalan grupa koji jesam delegirati da razmotriti neki stvar . ,1,0
širok šal koji žena nositi oko rame ,1,0
biti šta sa šta se šta moći objesiti ,1,0
oslonac na koji moći da se staviti stvar ,1,0
mali ili srednji velik vrećoliki kontejner za držanje ili prenos stvar . ,1,0
Brašno koji se dobijati od pšenica . ,1,0
napitak koji se sastojati od primesa mleven zrno kafa . ,1,0
"kvalitet nešto što jesam isto po količina , mera , vrednost ili status ",1,0
mineralan forma silike ,1,0
u rimski mitologija bog smrt ; u grčki mitologija on odgovarati Tanatos ,1,0
nadmoćan ili povoljan položaj ,1,0
koji jesam karakterističan za Koknije ili za njihov dijalekt ,1,0
salata obično napraviti od jabuka i celer sa orah ili suv grožđe preliven majonez ,1,0
emitovati fin čestica gar ,1,0
"pisan sporazum ( ili svojina ili novac ) koji se predavati treći lice ili se davati na briga jedan od ugovorni strana , a koji jesam isti u obaveza da vratiti nakon ispunjenje izvestan uslov ",1,0
"neki od više mali žućkast ili svetložut moljac čiji larva jesti organski hrana , na primer vuna . ",1,0
postupak podizanje čin ili položaj ,1,0
svojstvo vezati za vreme ,1,0
ispit koji se održavati u pravilan interval da biti se utvrditi da li jesam kandidat kvalifikovati da se baviti prava u dat oblast . ,1,0
gubljenje sposobnost da normalno funkcionisati ,1,0
"grana inženjerstvo koji proučavati upotreba električni energija , oprema za proizvodnja i distribucija električni energija , upravljanje mašina i komunikacija ",1,0
majmun iz star svet : ? guenon ; babun ; ? colobus monkey ; ? langur ; ? macaque ; mandril ; ? mangabey ; ? patas ; ? proboscis monkey ,1,0
rešavanje problem koji uključivati broj i veličina ,1,0
biti posledica nešto . ,1,0
umetnut reč i taj falsifikovati ceo tekst ,1,0
dozvoliti nacrt ,1,0
smanjenje ekonomski aktivnost što imati za rezultat pad cena . ,1,0
svirati kakav duvački instrument ,1,0
medicinski instrument za ispitivanje larinksa ,1,0
mali komadić papir koji trebati da otpasti kada se izbušiti rupa na kartica ili papirni traka ,1,0
folija napraviti od aluminijum ,1,0
Nečije celokupan iskustvo koji određivati kako on stvar izgledati . ,1,0
prvi ime dati hrišćanin pri rođenje ili krštenje ,1,0
poklapati se sa red Psittaciformes . ,1,0
"prijatan za oči ili duša , posebno jer jesam lep ili šarmantan . ",1,0
koji karakterisati životinja za razlika od biljka . ,1,0
ne izvrći koleno kad raditi ovaj vežba ,1,0
Snažan smeđkasto-žuti medved iz planinski predeo zapadni Severne Amerika . ,1,0
sfinkter na pilorusu koji razdvajati želudac od dvanaestopalačni crevo . ,1,0
do away with ,1,0
Osećaj zadovoljstvo ili užitak . ,1,0
"kobra , mamba , ? ? ? ",1,0
predmet za upotreba za sto ,1,0
"parac govedina , najčešće ispečen ",1,0
Pojedinačna naslaga neki obično homogen supstanca . ,1,0
elektronski kola koji moći da biti u jedan od dva stabilan stanje ,1,0
kompilator za program pisan u Fortranu ,1,0
kupusara ; ? sulphur butterflies . ,1,0
čin organizovanje poslovan aktivnost ili aktivnost koji jesam s posao u veza ,1,0
Čin biranje neki . ,1,0
osoba koji ispoljavati pobožnost . ,1,0
pripadnik necivilizovan pleme ,1,0
po legenda žena kralj Artur ; u neki verzija legenda on jesam postati ljubavnica Lanselot i taj jesam dovesti do propast vitez okrugao sto ,1,0
Događaj koji se pribojavati . ,1,0
uzimati čvrst hrana . ,1,0
oprema za snimanje na magnetan medijum . ,1,0
postaviti ili ustanoviti naredba ili nalog . ,1,0
igrati koji na teren igrati dva suprotstaviti taj od po @card@ igrač ; poen se sticati ubacivanje lopta kroz horizontalno postaviti i uzdignuti obruč . ,1,0
( britanski žargon ) svinjski kobasica ,1,0
pelikan ; ? frigati birds ; ? gannets ; ? cormorants . ,1,0
mineral koji se sastojati od skandijum itrijum silikat ; izvor skandijuma ,1,0
masa ili grudati čvrsto konsolidovati mineralan materija . ,1,0
reka u Španija koji se ulivati u Mediteran ,1,0
ne pridržavanje moralan princip . ,1,0
Ericaceae ; Clethraceae ; Diapensiaceae ; Epacridaceae ; Lennoaceae ; Pyrolaceae ; Monotropaceae ,1,0
igra koji se igrati sa karta . ,1,0
imati visoko mišljenje o neki . ,1,0
Estri jesam organski jedinjenje koji nastajati proces esterifikacije ,1,0
istaknut obrok ili jela npr . u restoran ,1,0
"album u koji se moći lepiti isečak iz novina , beleška ili slika ",1,0
Obezbeđivati finansijski . ,1,0
grupa životinja koji loviti . ,1,0
YE ,1,0
Ići nagore . ,1,0
nešto što spajati ili povezivati ,1,0
dete koji pohađati škola . ,1,0
svetlost mesec . ,1,0
pisati pomoću tastatura sa taster ( dirka ) ,1,0
blagonaklon procena ,1,0
Čitati naglas radi snimanje . ,1,0
biti koji jesam delimično smrtno delimično božanski ,1,0
kasniti ili zadržavati - sprečiti da se nastaviti po raspored ili kako jesam planirati ,1,0
Nešto ( kao činjenica ili okolnost ) što pokazivati da jesam čin biti razuman ili potreban . ,1,0
torbar mravojed ,1,0
Umetnička ili literaran kompozicija . ,1,0
biti koji svojstvo koji se moći detektovati člom miris . ,1,0
koštan izraštaj razviti blizu gornji kraj femura za koji jesam zakačen mišić ,1,0
koji dolaziti na kraj ,1,0
"dubok rupa koji jesam iskopati i prazniti se da biti se izvaditi voda , ulja ili gas . ",1,0
biti koji hidroksilno jedinjenje koji lako isparavati dobijen destilacija hidrokarbonata . ,1,0
taman smeđ do crn Mika koji se javljati u magmatski i metamorfnim stena ,1,0
mali vitak galeb uzak krilo i račvast repa ,1,0
spojen veznik ,1,0
ukuvati zgnječiti voće . ,1,0
"putovanje koji imati cilj i , obično , uključje povrat . ",1,0
neki telesni svojstvo . ,1,0
"Šupljorogi preživar blizak koza ali sa svojstvo antilopa : planinski koza , ... ",1,0
"kombinacija doručak i ručak , uglavnom servirati u prepodnevni čas ",1,0
"u skolastika , jedan od četiri vrlina koji dolaziti od priroda . ",1,0
kilogram narkotički droga . ,1,0
karanfil i ? pinks . ,1,0
podučavanje držanje predavanje o neki predmet ( obično pred odeljenje učenik ili student ) ,1,0
napredovati od jedan tačka do drugi ,1,0
"tekstualan datoteka koji sadržati samo ASCII karakter ( ili karakter drugi kodni skup ) , bez naznaka formatiranje ",1,0
staklen posuda koji držati tečnost dok se piti . ,1,0
pitati koji sadržati goveđi odrezak i prethodno propržiti bubreg koji jesam zatim zajedno sa crn luka kuvan u vino i konjak . ,1,0
varijantni forma grafema - kao ' m ' i ' M ' ,1,0
palma penjačica iz Šri Lanke i južne Indija ,1,0
Zakačiti se i zamrsiti . ,1,0
Crvić ili krpelj . ,1,0
puzavac ,1,0
"u grčki mitologija , titanka , majka Heli , Selena i Eosa ",1,0
postati čvrst . ,1,0
"hibrid između grejpfrut i mandarina , gajiti se na Florida ",1,0
politički usmerenje onaj koji se zalagati za vladavina narod ili predstavnik koji jesam izabrati narod ,1,0
Majk vaš otac ili majka . ,1,0
morski beskičmenjak koji podsećati na mekušće . ,1,0
pasaž ili izraz koji se navoditi ili citirati ,1,0
skoncentrisati se na ; obratiti pažnja na ; uzimati šta ozbiljno ,1,0
droga koji stvarati zavisnost a dobijati se od semeni čahura opijumski mak ,1,0
staviti na odrediti mesto ili apstraktan lokacija . ,1,0
"konj koji služiti za oranje , vuča i drugi težak posao . ",1,0
o litijum ili koji sadržati litijum ,1,0
ubijati ( životinja ) obično radi hrana ,1,0
promeniti s jedan sistema na drugi ili s nov plan na drugi . ,1,0
bitak tokom Američkog rat za nezavisnots ( @card@ ) ; Britanac pod rukovodstvo Burgojna jesam biti poražen ,1,0
unutrašnji debeo kost ljudski noga od koleno do gležanj knee and ankle ,1,0
formalan ili služba provera . ,1,0
plavo-crne bobica sličan Američkoj borovnica ,1,0
Čvrsto stisnuti među prst . ,1,0
any of various trees of the genera Eucalyptus Or Liquidambar Or Nyssa that ar sources of gum ,1,0
grana geologija koji proučavati zemljotres ,1,0
način koji se izražavati želja ili nada ( javljati se u grčki i sanskrit ) ; u engleski se ovaj značenje izražavati modalan glagol ,1,0
Živa osoba . ,1,0
"tražiti nešto od neki u vida učtiv molba , kao pomoć ili zaštita ",1,0
deo ujedinjen kraljevstvo . ,1,0
nalog ( naredba ) višeg ( višestepen ) sud nižestepenom koji se zahtevati prepuštanje spor u određenom slučaj ,1,0
loviti ( divalj životinja ) za hrana ili zabava ,1,0
detaljan i dokumentovan spis o određenoj tema ,1,0
katren u jampski pentametru sa shema rima abab ,1,0
Ponašati se neprirodan i izafektiran . ,1,0
uzeti ili uhvatiti nešto sila . ,1,0
računarski kola koji se sastojati od skupa elektronski komponenta ,1,0
Geološki proces najčešće uzrokovati proces tektonika ploča koji se pojedini deo teren izdizati relativno u odnos na drugi ili u odnos na referentan ravan . ,1,0
osoba iz Francuska ,1,0
sredstvo za čišćenje metenje ; snop slamka ili grančica prikačen na dugačak ručak ,1,0
prav krastača . ,1,0
sredina akademski semestar ( ili trimestra ) ili politički mandat . ,1,0
koji jesam uvek isti po struktura ili sastav ,1,0
jela koji se služiti ali jesam podrediti glavnom jela ,1,0
radnja koji prodavati samo jedan vrsta roba . ,1,0
napraviti kopija s namera da se neki prevariti . ,1,0
biti koji mehanički ili električni sprava koji translituje ili pretvarati energija da biti se pognuti obavljanje neki ljdskih poslovati . ,1,0
glagolski oblik koji se izražavati radnja koji jesam trajati u prošlost ,1,0
rasti veoma brzo . ,1,0
"oblik zamenica ili glagol koji se ne označavati ni govornik ni adresant , već neki treći osoba posredno uključiti u interakcija ",1,0
krajnji spoljašnji ili udaljen region ili tačka . ,1,0
vezati ili pričvrstiti u čvor . ,1,0
telo ona jesam zaštititi velik bodlja koji se moći nakostrešiti kada jesam riba u opasnost . ,1,0
leksikograf koji se specijalizovati za etimologija ,1,0
izraziti sav izbor ili preferenciju glasanje ,1,0
"na primer , za ptica ",1,0
"koristiti um ili nečiji sposobnost da rezonovati da biti se zaključivati , odlučivati , ili dolaziti da rešenje i sudovati . ",1,0
"deo kostur čovekov stopala , između prst i peta ",1,0
jedan od četiri perioda u koji jesam podeliti školski godina . ,1,0
biti koji od raznih organ za kretanje ili naslanjanje kod beskičmenjak ,1,0
vlasnik novina ,1,0
Nemački kompozitor instrumentalne muzika ( posebno simfonijski i kamerni muzika ) ; nastaviti jesam da komponovati i pošto jesam ogluveti ( @card@ ) . ,1,0
preširok odeća od materijal za peškir koji se nositi nakon kupanje ili plivanje ,1,0
kretati se oko osovina ili centar . ,1,0
pas koji jesam istrenirati da čuvati posed . ,1,0
prekursor plazma ćelija ,1,0
"Oštar organ napad ili odbrana kao kod osa , raža , škorpion , često povezati sa otrovan žlezda . ",1,0
čorba od junetina ,1,0
dobiti nazad ili ponovo zadobiti . ,1,0
problemski orijentisan jezik koji zahtevati malo znanje o računar na koji hteti se izvršavati ,1,0
red dikotiledona koji imati ? cvet ; Gentianaceae ; Apočnaceae ; Asclepiadaceae ; Loganiaceae ; Oleaceae ; Salvadoraceae ,1,0
u grčki mitologija pohlepan frigijski kralj koji jesam Dionis dati moć da sav što dodirnuti pretvoriti u zlato ,1,0
trešnja u oblik srce koji jesam taman i spolja i iznutra ,1,0
usmeriti ili postaviti ; tražiti odgovor na šta ,1,0
samo jedan vrsta : brnistra . ,1,0
podešavanje koji dovoditi do taj da se nešto dešavati ili ponavljati usaglašen ,1,0
Švajcarski pisac ( roditi u Nemačka ) čiji roman i pesma odražavati njegov interesovanje za istočnjački duhovan vrednost ( @card@ ) . ,1,0
klasa umetnost ( ili umetnički poduhvat ) koji imati karakterističan oblik ili tehnika ,1,0
pokrenuti sila ,1,0
Dobavljač ( posebno narkotik ) . ,1,0
koji imati dva dimenzija ,1,0
Energičan napor da se nešto postignuti . ,1,0
jak seksualan nagon . ,1,0
sladak trava ; ? pigweed ,1,0
svaki od velik kornjača kod koji jesam ud pretvoriti u peraja . ,1,0
Araceae ; Lemnaceae ,1,0
brazilski orah ,1,0
oduzeti kakav zaduženje od koji ,1,0
sport u koji se dva borac dohvatati ruka s cilj da jedan drugi obor na zemlja . ,1,0
Oružje posmatrati kolektivno . ,1,0
prvi školski knjiga iz koji đak učiti ,1,0
taktilan azbuka u koji obrazac reljefan tačka predstavljati slovo i broj ,1,0
alat za sečenje sa ravan čelični sečivo sa reckav ivica ,1,0
