X,Predicted,Real
"Čin briga o neki , lek ili medicinski tretman ( u medicina ) . ",1,0
revnostan u posvećenost i privrženost ,0,1
humorističan drama zasnovati na situacija koji moći da se pojaviti u svakodnevan život ,1,0
sistem koji jesam deo neki velik sistema ,1,0
upotrebiti moć ili uticaj ,1,0
Oslići . ,1,0
firma koji se baviti posao izdavanje ,1,0
književan pričanje život ( ili legenda ) svetac ,1,0
agranularni leukocit koji normalno činiti četvrtina brojati beo krvni zrnce ali se njihov prisustvo povećavati u infekcija . ,1,0
lekar specijalista koji lečiti deca . ,1,0
"tražiti nešto od neki u vida učtiv molba , kao pomoć ili zaštita ",1,0
pridat značenje nešto . ,1,0
sposobnost da se odbiti talas ,1,0
nalog ( naredba ) višeg ( višestepen ) sud nižestepenom koji se zahtevati prepuštanje spor u određenom slučaj ,1,0
osoba koji praviti nelegalan kopija ,1,0
ozimnica ,1,0
ne kvariti se niti truliti . ,1,0
akcija koji hteti se nešto učiniti demokratski . ,1,0
dovesti u stanje ravnoteža . ,1,0
pita velik količina alkoholni pića ; biti alkoholičar . ,1,0
Čin razdvajanje u grana . ,1,0
Slučaj promena ; brzina ili veličina promena . ,1,0
fonema ili nizak fonema koji činiti različit alomorfe neki morfemaheme ,1,0
čin promena redosled dat brojati element ,1,0
osigurati prolazak ili usvajanje ( zakon i predlog ) ,1,0
predmet koji stajati na put ( i morati se ukloniti ili preći ili zaobići ) . ,1,0
koji jesam klonuo duh ,1,0
"biti velik po broj , količina , moć , status ili značaj ",1,0
"kratkotrajan grč glasnih žica u larinksu , koji izazivati napad gušenje . ",1,0
ljulj ,1,0
kompozitan stena sastaviti od čestica različit veličina ,1,0
nagnuti se ili saviti iz uspravan položaj . ,1,0
ukupnost uslov u nepsorednom okruženje . ,1,0
količnik koji se dobijati kada se veličina delo nešto podeliti s veličina celina ,1,0
proces ili način kako nešto funkcionisati . ,1,0
runolist ,1,0
velik kamion dizajnirati tako da moći da izdržati velik opterećenje ( obično bez bočni strana ) ,1,0
neki ko proizvoditi dragulj . ,1,0
Najgvirc ,1,0
brojni sistem kod koji vrednost svaki cifra u zapis zavisiti od pozicija u zapis brojati ,1,0
osoba koji se brina o ljudi i njihov svojina . ,1,0
stanje degeneracija mentalan ili moralan kvalitet ,1,0
Nešto što se koristiti za ulepšavanje . ,0,1
aktivan slatkovodni riba ; grgeč i ? ,1,0
"Karlični položaj jesam položaj beba u materica zadnjica ili noga nadole , odnosno kada se u donji delo materica napipavati zadnjica ili noga plod , i sreća se prosečno kod @card@ odsto žena . sam taj dolaziti do karlični porođaj . ",1,0
"Teškoće koji se javljati samo pri pisanje , obično kao preteran stezanje olovka . ",1,0
izumreti vrst aguštera : ichthyosaurs ,1,0
Obećati da hteti se nešto preduzeti ili dati . ,1,0
engleski romantičrski pesnik čiji delo jesam inspirisati jeyerskom oblast u koji jesam provesti velik deo život ( @card@ ) ,1,0
"izvršenje religijski , ceremonijalan ili javan obaveza ",1,0
uzajaman ili recipročan akcija . ,1,0
alfabet koji činiti karakter koji trebati da predtave specifičan glas govor ,1,0
"upravljati ili kontrolisati ( projekt , kompanija itd ) ",1,0
osoba koji imati doktorat neki akademski institucija ,1,0
Estri jesam organski jedinjenje koji nastajati proces esterifikacije ,1,0
"Pet seksualan i socijalan faza u razvoj ličnost koji se javljati tokom adolescencija , interes se fokusirati na seksualan aktivnost . libido se ponovno pokretati i manifestovati se kao sklonost prema suprotan spol . kada čovek usmeriti pažnja prema jedan osoba za koji se opredeliti , prema Fojdu , tada jesam postignuti sav pun razvoj . ",1,0
( o stih ) koji imati metrički sistem zasnovati na naglašavanje a ne na slog ili broj ,1,0
koji drugi žeti zlo ; koji nastajati iz velik zloba ili mržnja . ,1,0
sastanak uticajan ljudi koji obavljati posati za vreme doručak ,1,0
učiniti šareniti ,1,0
snažan osećanje nedopadanje ,1,0
Široko poznat ličnost . ,1,0
božanstvo obožavati u drevan Egipat ,1,0
kretati se lepršav pokret . ,1,0
radnja promena nešto . ,1,0
Očistiti pomoću ritual ; politički čišćenje zvaničnik prethodan režim . ,1,0
Načiniti nešto . ,1,0
Čin pružanje odobravanje i podrška . ,1,0
"koji jesam popustljiv , koji se teško upravljati . ",1,0
poklanjanje poseban pažnja ( kao deca ili nemoćan osoba ) . ,1,0
kognitivan proces razumevanje pisan lingvistički poruka ,1,0
serijski uređivanje po koji stvar slediti logički redosled ili obrazac koji se ponavljati . ,1,0
sposoban da čitati i pisati ,1,0
odnos između veličina . ,1,0
koji jesam u sklad sa metoda ili princip nauka . ,1,0
prijatelj jesam se rastati posle zabava . ,1,0
Cena se zbog lep cveće u raznovrstan lep i svetao boja . ,1,0
mali količina nešto ,1,0
proizvesti definicija za značenje koji reč ,1,0
čin izmena koji uključivati suštinski promena ,1,0
"Čin uklanjanje čišćenje , oslobađanje od talog ili drugi nepoželjan element . ",1,0
"izdavati novac , činiti izdatak . ",1,0
"upotreba privredni dobro da biti se zadovoljiti potreba , ili u proizvodni svrha ( ekonomija ) . ",1,0
svojstvo koji se koristiti da karakterisati fizički objekt . ,1,0
osoba koji hvatati ljudi ili životinja ,1,0
osoba koji prav odeća . ,1,0
hemijski jedinjenje koji činiti samo dva element ,1,0
iznenadno ispuštanje energija . ,1,0
Čin napad na neprijatelj . ,1,0
neki ko pozajmljivati novac ili davati kredit u poslovan stvar ,1,0
Čin ispaljivanje projektil . ,1,0
krst čiji jesam krak u oblik trougao ili strelica koji pokazivati ka centar ,1,0
stručnjak za parlamentaran pravilo i procedura ,1,0
voljan čin izvrtanje činjenica ,1,0
biti deo šta ,1,0
a portable gun ,1,0
vežbati u cilj priprema za kakav događaj ili takmičenje ,1,0
biti šta sa okrugao ili ovalan oblik ( koji činiti konopac ili gajtan itd . ) što jesam zatvoren ili gotovo zatvoren . ,1,0
obožavanje mesto ,1,0
svojstvo onogo što imati jedan dimenzija ,1,0
Osećanje mržnja . ,1,0
celokupan doprinos pisac ili umetnik ( ili suštinski deo taj ) ,1,0
kladiti se ( za novac ) ,1,0
"Čempres , smreka i kedar . ",1,0
verovanje u postepen prelazak sa kapitalizam na socijalizam demokratski sredstvo ,1,0
obučavanje vojnik u vojnički veština ,1,0
neki od više tuljan koji nemati spoljašnji ušni školjka ; imati čvrst prekrivač i ud sveden na peraja . ,1,0
nem rog ; u gornji vilica nem sekutić ; očnjak gornji vilica jako razviti ; po neki osobina sličan kamila . ,1,0
neki čiji jesam posati da snabdevati potrošač određenom usluga ili dobar . ,1,0
Čin formiranje udruženje ili savez . ,1,0
Oruđe koji činiti izdužiti drvo . ,1,0
ubiti velik broj ljudi bez razlika . ,1,0
Čin upravljanje ; sprovođenje vlast . ,1,0
Učiniti da površina sijati . ,1,0
"prvi seksualan i i socijalan faza razvoj beba . usta jesam fokus libido i zadovoljstvo dolaziti iz sisanje , žvakanje i ugriz . dete usmeravati sav predmet iz okolina prema usta . osim zbog zadovoljstvo koji pružati dete , ovaj radnja bitan jesam i za upoznavanje svet oko sebe . ",1,0
stanje u odnos između ljudi ili grupa ,1,0
grana biologija koji proučavati gljiva i bolest koji onaj izazivati ,1,0
pravni dokument u koji se izlagati čovekov želja u pogled raspodela njegov svojina kada umreti ,1,0
jam ,1,0
"radioaktivan gasovit element koji nastajati dezintegracija radijum , težak od inertan gas , imati ga u priroda , smatrati se štetan za zdravlje . ",1,0
Naočari koji jesam zatamniti ili polarizovati da biti sebe oči zaštititi d sunčev svetlost . ,1,0
proces promena u nizak stanje . ,1,0
izraziti potreba ili želja za nešto . ,1,0
grizti po malo ,1,0
instrumentarijum izumeti za naki određenu namena . ,1,0
stanje kada se čovek povući iz biznis ili iz svoj zanimanje ,1,0
cev koji držati cigareta za vreme pušenje . ,1,0
čin odlazak ,1,0
NP ,1,0
ukras ili dekoracija na odeća ,1,0
a native Or inhabitant of Austronesia ,1,0
Završno stanje . ,1,0
metar koji u taksi registrovati cena ( na osnova dužina vožnja ) ,1,0
promena pravac u koji se nešto kretati ,1,0
kretati se na skija . ,1,0
"ustanoviti , zasnovati na zakon ili na zvanično prihvaćen pravilo ",1,0
procedura računanje ; određivanje nešto matematički ili logički metoda . ,1,0
Svešteno lice u hršćanskim crkva koji imati odobrenje da obavljati različit raligijske obred . ,1,0
Učiniti da se nešto podeliti ili odvojiti . ,1,0
lekar koji obavljati praksa u oružan snaga . ,1,0
obezbediti pokrivač ili izazvati da biti pokriven . ,1,0
Rogač ,1,0
simptom koji se ogledati u izbijanje crvenilo na koža ,1,0
staviti nešto u nešto ,1,0
politički ili teološki usmerenje koji zagovarati očuvanje dobar u društvo i suprotstavljanje radikalan promena ,1,0
"obezbeđivati komentar , na primer za film ",1,0
proizvoditi suviše . ,1,0
voditi ljubav . ,1,0
dati kao poklon . ,1,0
postati velik po količina . ,1,0
spomenak ,1,0
koji ne moći da se desiti ili ostvariti ili s koji se ne moći rukovati . ,1,0
"koji jesam normalan , tipičan , uobičajen , regularan ili jesam u saglasnost sa norma . ",1,0
broj ili odnos ( vrednost na skala ) izvesti iz niz posmatran činjenica ; moći otkriti relativan promena kao funkcija vreme ,1,0
